Date,PC,PC_recal,Reff,Reff2,rien,rien,rien,rien,rien,Ei,Es,Ai,A,li,Ps,Ps_liss,P(tous),P(SPF)
16/10/2020,,,1.44043381180223,3.60108452950558,,,,,,41403.9278204942,1057431.74531311,15625.1800064392,423037.333006727,11468.8142326457,417649.44566986,418005.173333821,839216.546040962,834770
17/10/2020,,,1.39160932634617,3.47902331586542,,,,,,46838.065143605,1104269.81045672,15366.5960838045,438403.929090532,11188.9978203658,430516.085685413,429866.686581721,871383.146079845,867197
18/10/2020,,,1.34123171565277,3.35307928913192,,,,,,47831.9321384755,1152101.74259519,16473.6385747443,454877.567665276,11889.9242178729,441984.899918059,441745.434656862,900055.181661459,897034
19/10/2020,1.29,1.29,1.29,3.225,,,,,,41300.1695049538,1193401.91210014,13830.0784094403,468707.646074716,9886.83909569299,453173.897738424,453198.232146541,928027.676212374,910277
20/10/2020,,,1.23861319966583,3.09653299916458,,,,,,38926.7842982198,1232328.69639836,18971.2684244751,487678.914499191,13423.2931985311,465063.821956297,464667.619466685,957752.486757056,930745
21/10/2020,,,1.18777033492823,2.96942583732057,,,,,,39867.8586442978,1272196.55504266,23664.1850796504,511343.099578842,16561.5711281977,474950.66105199,476881.058504479,982469.584496289,957421
22/10/2020,,,1.13817042606516,2.84542606516291,,,,,,31885.0560836099,1304081.61112627,27079.3593432567,538422.458922099,18735.226057442,488373.954250521,490758.823077081,1016027.81749262,999043
23/10/2020,,,1.0905124933546,2.7262812333865,,,,,,41565.6703467129,1345647.28147299,27984.5505611158,566407.009483214,19132.7728553901,504935.525378719,506527.470661572,1057431.74531311,1041075
24/10/2020,,,1.0454955570745,2.61373889268626,,,,,,49178.3572146927,1394825.63868768,24456.6040495262,590863.613532741,16520.0678019815,523670.751436161,523806.803388826,1104269.81045672,1086497
25/10/2020,,,1.00381863750285,2.50954659375712,,,,,,53309.7005605648,1448135.33924824,23329.4158535562,614193.029386297,15570.7137192879,542803.524291551,541418.34215274,1152101.74259519,1138507
26/10/2020,,,0.966180754917597,2.41545188729399,,,,,,52161.3195782968,1500296.65882654,24171.9043741061,638364.933760403,15947.1434577191,559323.592093533,558529.447150046,1193401.91210014,1165278
27/10/2020,,,0.933280929596719,2.3332023239918,,,,,,43179.1437238531,1543475.80255039,19541.3296523175,657906.26341272,12754.0224334439,574894.305812821,574490.738523898,1232328.69639836,1198695
28/10/2020,,,0.905818181818182,2.26454545454545,,,,,,39075.4315766062,1582551.234127,25717.3193302934,683623.582743014,16626.2681386852,590841.44927054,589851.842393213,1272196.55504266,1235132
29/10/2020,,,0.884491531859953,2.21122882964988,,,,,,38519.5577618957,1621070.79188889,30663.0378412197,714286.620584234,19671.3428858771,603595.471703984,605510.44508845,1304081.61112627,1282769
30/10/2020,0.87,0.87,0.87,2.175,,,,,,29757.7147819549,1650828.50667085,33419.6674548645,747706.288039098,21323.8802242259,620221.739842669,622533.531936778,1345647.28147299,1331984
31/10/2020,0.85,0.85,0.85,2.23684210526316,,,,,,37650.9399395134,1688479.44661036,32910.7243409889,780617.012380087,19821.3014397528,639893.082728546,640939.707963823,1394825.63868768,1367625
01/11/2020,,,0.819674047186933,2.1570369662814,,,,,,43497.8405071795,1731977.28711754,27360.0249945382,807977.037374625,16408.0746150642,661216.962952772,660214.146491058,1448135.33924824,1413915
02/11/2020,,,0.790471506352087,2.08018817461076,,,,,,46379.4394876914,1778356.72660523,24868.9410240627,832845.978398688,14848.6639991103,681038.264392525,678894.223922976,1500296.65882654,1466433
03/11/2020,,,0.762541076830006,2.00668704428949,,,,,,44337.1216415523,1822693.84824679,24625.826584797,857471.804983485,14637.4319495204,697446.339007589,696148.853860429,1543475.80255039,1502763
04/11/2020,,,0.736031457955233,1.93692488935588,,,,,,35392.8234901969,1858086.67173698,19111.4617262946,876583.26670978,11307.9316171429,712295.003006699,711490.971132143,1582551.234127,1543321
05/11/2020,,,0.711091349062311,1.87129302384819,,,,,,30888.0152597178,1888974.6869967,24292.0070420031,900875.273751783,14307.3571770151,726932.43495622,725665.998148642,1621070.79188889,1601367
06/11/2020,,,0.687869449485783,1.81018276180469,,,,,,29372.7450547716,1918347.43205147,28192.4024866808,929067.676238463,16529.1793927282,738240.366573362,739581.839622347,1650828.50667085,1661853
07/11/2020,,,0.666514458560194,1.75398541726367,,,,,,21902.6141963783,1940250.04624785,30194.0001074444,959261.676345908,17624.1870053228,752547.723750377,754243.553882872,1688479.44661036,1748705
08/11/2020,,,0.647175075620085,1.70309230426338,,,,,,26773.2576750526,1967023.3039229,28987.6531359653,988249.329481873,16848.1062237899,769076.903143106,769830.94144,1731977.28711754,1787324
09/11/2020,0.63,0.63,0.63,1.65789473684211,,,,,,29920.8356034939,1996944.1395264,23232.2987716444,1011481.62825352,13449.2729262748,786701.090148428,785983.931802673,1778356.72660523,1807479
10/11/2020,,,0.615137931034483,1.61878402903811,,,,,,30912.566998464,2027856.70652486,20348.7280223486,1031830.35627587,11737.4457986928,803549.196372218,801494.364307873,1822693.84824679,1829659
11/11/2020,,,0.602737568058076,1.58615149488967,,,,,,28693.8800511485,2056550.58657601,19411.3899242915,1051241.74620016,11161.6431208132,816998.469298493,815574.75059536,1858086.67173698,1865538
12/11/2020,,,0.592947610405324,1.56038844843506,,,,,,22297.4787988241,2078848.06537483,14511.8476967015,1065753.59389686,8322.99339462374,828735.915097186,827797.945636279,1888974.6869967,1898710
13/11/2020,,,0.585916757410768,1.54188620371255,,,,,,19000.3898006243,2097848.45517546,17772.5457140161,1083526.13961088,10173.83791652,839897.558217999,838660.382189764,1918347.43205147,1922504
14/11/2020,,,0.581793708408953,1.5310360747604,,,,,,17704.0569215029,2115552.51209696,19884.3994338432,1103410.53904472,11369.9175293277,848220.551612623,848911.321000231,1940250.04624785,1954599
15/11/2020,,,0.580727162734422,1.61313100759562,,,,,,12987.1027493722,2128539.61484633,21206.1639995321,1124616.70304425,11128.5241194471,858394.389529143,859222.350922978,1967023.3039229,1981827
16/11/2020,,,0.582865819721718,1.61907172144922,,,,,,15686.9003222898,2144226.51516862,19689.9315441032,1144306.63458835,10329.7968184135,869764.30705847,869700.374969498,1996944.1395264,1991233
17/11/2020,,,0.588358378705384,1.63432882973718,,,,,,17407.7539044514,2161634.26907307,15291.6619538188,1159598.29654217,8027.09236757669,880892.831177918,880130.02497587,2027856.70652486,2036755
18/11/2020,,,0.597353539019964,1.65931538616657,,,,,,17951.7673258558,2179586.03639893,13011.0344683028,1172609.33101048,6840.14032822472,891222.627996331,889787.607293715,2056550.58657601,2065138
19/11/2020,0.61,0.61,0.61,1.69444444444444,,,,,,16724.6819170094,2196310.71831594,12094.3358663311,1184703.66687681,6373.46049174109,899249.720363908,898260.618017472,2078848.06537483,2086288
20/11/2020,,,0.626446460980036,1.74012905827788,,,,,,13118.9084752939,2209429.62679123,8843.15245570378,1193546.81933251,4675.35698977405,906089.860692133,905444.369982274,2097848.45517546,2109170
21/11/2020,,,0.646841621294616,1.79678228137393,,,,,,11349.9500901617,2220779.57688139,10638.2841528263,1204185.10348534,5647.28411602428,912463.321183874,911686.447617142,2115552.51209696,2127051
22/11/2020,,,0.671334180278282,1.86481716743967,,,,,,10799.4747221168,2231579.05160351,11749.2295187471,1215934.33300408,6266.79140560241,917138.678173648,917470.556563574,2128539.61484633,2140208
23/11/2020,,,0.700072837265578,1.94464677018216,,,,,,8135.72455572843,2239714.77615924,12051.6057543755,1227985.93875846,6462.63623730809,922785.962289672,923262.540499883,2144226.51516862,2144660
24/11/2020,,,0.733206291591047,2.03668414330846,,,,,,10146.9400375569,2249861.7161968,11162.3714667836,1239148.31022524,6020.88549012339,929052.753695274,929176.069902898,2161634.26907307,2153815
25/11/2020,,,0.770883242589232,2.14134234052564,,,,,,11686.4201979308,2261548.13639473,8701.61258262011,1247849.92280786,4722.80705110576,935515.389932582,935137.052615088,2179586.03639893,2170097
26/11/2020,,,0.813252389594676,2.25903441554077,,,,,,12567.5446857434,2274115.68108047,7479.86285413537,1255329.785662,4085.98203245815,941536.275422706,940733.153950935,2196310.71831594,2183660
27/11/2020,,,0.860462431941924,2.3901734220609,,,,,,12262.6420064103,2286378.32308688,7070.37675300211,1262400.162415,3887.81089996202,946259.082473812,945726.9200257,2209429.62679123,2196119
28/11/2020,,,0.912662068965517,2.5351724137931,,,,,,10113.1467046658,2296491.46979155,5291.30123125354,1267691.46364625,2928.86084006226,950345.06450627,950018.011071658,2220779.57688139,2208699
29/11/2020,0.97,0.97,0.97,2.69444444444444,,,,,,9230.37403260418,2305721.84382415,6556.18687788028,1274247.65052413,3652.89841352049,954232.875406232,953828.524153562,2231579.05160351,2218483
30/11/2020,1.02,1.02,1.02,2.75675675675676,,,,,,9292.54228308789,2315014.38610724,7407.98561990062,1281655.63614403,4323.97547323434,957161.736246294,957482.630318711,2239714.77615924,2222488
01/12/2020,,,1.06397721576669,2.87561409666673,,,,,,7425.16720556472,2322439.5533128,7886.50392397114,1289542.14006801,4649.99153372502,960814.634659814,961300.180851664,2249861.7161968,2230571
02/12/2020,,,1.10011731348573,2.97329003644793,,,,,,9842.5318364302,2332282.08514923,7632.55764242811,1297174.69771043,4537.17754237181,965138.610133049,965381.370030203,2261548.13639473,2244635
03/12/2020,,,1.12897197539303,3.05127560917035,,,,,,11920.1486018893,2344202.23375112,6255.31739513314,1303430.01510557,3741.86428072636,969788.601666774,969665.152213789,2274115.68108047,2257331
04/12/2020,,,1.15109288372446,3.11106184790395,,,,,,13371.5812037606,2357573.81495488,5682.27325828738,1309112.28836385,3415.2383920635,974325.779209146,973865.345452606,2286378.32308688,2268552
05/12/2020,,,1.16703172071593,3.15413978571873,,,,,,13490.3447803294,2371064.15973521,5700.61407251347,1314812.90243637,3438.24064474255,978067.643489872,977794.000401403,2296491.46979155,2281475
06/12/2020,,,1.17734016860333,3.18200045568467,,,,,,11417.4592126061,2382481.61894782,4543.95148535198,1319356.85392172,2747.31186605893,981482.881881936,981349.018055797,2305721.84382415,2292497
07/12/2020,,,1.18256990962254,3.19613489087173,,,,,,10625.0178630456,2393106.63681086,6013.99262377161,1325370.84654549,3641.73677947913,984921.122526678,984706.719161065,2315014.38610724,2295908
08/12/2020,,,1.18327262600947,3.19803412434991,,,,,,10844.6916104577,2403951.32842132,7277.8182646437,1332648.66481014,4410.45498269898,987668.434392737,988126.759624381,2322439.5533128,2309621
09/12/2020,1.18,1.18,1.18,3.18918918918919,,,,,,8741.94760970742,2412693.27603103,8163.14087371809,1340811.80568385,4947.48504539141,991310.171172216,991899.023841842,2332282.08514923,2324216
10/12/2020,,,1.17330371383003,3.17109111845954,,,,,,11639.4819842641,2424332.75801529,8239.62821193149,1349051.43389578,4991.42756872196,995720.626154915,996105.235575768,2344202.23375112,2337966
11/12/2020,,,1.16373544973545,3.14523094523095,,,,,,14104.7855385804,2438437.54355387,6980.50982176336,1356031.94371755,4224.45990866433,1000668.11120031,1000657.23423378,2357573.81495488,2351372
12/12/2020,,,1.15184688995215,3.11309970257339,,,,,,15778.4658204375,2454216.00937431,6505.40126012241,1362537.34497767,3931.25660932681,1005659.53876903,1005240.44625671,2371064.15973521,2365319
13/12/2020,,,1.13818971671603,3.07618842355684,,,,,,15828.2716316083,2470044.28100592,6652.02038480131,1369189.36536247,4012.5358958694,1009883.99867769,1009639.44154609,2382481.61894782,2376852
14/12/2020,,,1.12331561226298,3.0359881412513,,,,,,13286.9020316186,2483331.18303754,5373.69361645917,1374563.05897893,3234.52061559168,1013815.25528702,1013702.86370463,2393106.63681086,2379915
15/12/2020,,,1.10777625882889,3.25816546714379,,,,,,12238.393781235,2495569.57681877,7471.22740253499,1382034.28638147,3957.42387464983,1017827.79118289,1017553.66676355,2403951.32842132,2391447
16/12/2020,,,1.09212333864965,3.21212746661663,,,,,,12343.3164719797,2507912.89329075,9082.73496444237,1391117.02134591,4795.62708311729,1021062.31179848,1021432.36170347,2412693.27603103,2409062
17/12/2020,,,1.07690853396117,3.16737804106225,,,,,,9819.9662315692,2517732.85952232,10194.1801789326,1401311.20152484,5364.67837894868,1025019.73567313,1025623.40221378,2424332.75801529,2427316
18/12/2020,,,1.06268352699932,3.12553978529211,,,,,,12893.9418072345,2530626.80132956,10260.1445394352,1411571.34606428,5381.61235474681,1029815.36275625,1030222.05085906,2438437.54355387,2442990
19/12/2020,1.05,1.05,1.05,3.08823529411765,,,,,,15404.1654733316,2546030.96680289,8640.0378845631,1420211.38394884,4517.54669075034,1035180.0411352,1035146.36321336,2454216.00937431,2460555
20/12/2020,,,1.03940963519911,3.05708716235032,,,,,,16991.9644948435,2563022.93129773,7981.18108733395,1428192.56503617,4161.05388561989,1040561.65348994,1040081.11225375,2470044.28100592,2473354
21/12/2020,,,1.03146411483254,3.03371798480158,,,,,,16820.4435237807,2579843.37482151,8069.36857147518,1436261.93360765,4196.72760047319,1045079.20018069,1044782.61207111,2483331.18303754,2479151
22/12/2020,,,1.02671512113617,3.01975035628286,,,,,,13951.2471331996,2593794.62195471,6431.75172775428,1442693.6853354,3338.78851873352,1049240.25406631,1049084.60065419,2495569.57681877,2490946
23/12/2020,,,1.02571433634592,3.01680687160563,,,,,,12720.7044155765,2606515.32637029,8454.6440455011,1451148.3293809,4383.94021445978,1053436.98166679,1053162.415756,2507912.89329075,2505875
24/12/2020,,,1.02901344269765,3.02651012558133,,,,,,12731.6879988687,2619247.01436916,10103.0299097801,1461251.35929068,5237.41626093278,1056775.77018552,1057297.70845692,2517732.85952232,2527509
25/12/2020,,,1.03716412242728,3.05048271302141,,,,,,10082.3078189987,2629329.32218816,11135.6458606717,1472387.00515136,5777.26792824679,1061159.71039998,1061812.87747508,2530626.80132956,2547771
26/12/2020,,,1.05071805777069,3.09034722873732,,,,,,13225.5009636905,2642554.82315185,11002.0443293756,1483389.04948073,5718.95079808551,1066397.12666091,1066780.64662547,2546030.96680289,2550864
27/12/2020,,,1.07022693096377,3.14772626754051,,,,,,15851.0933455974,2658405.91649744,9096.70792794609,1492485.75740868,4743.42402528786,1072174.39458916,1072082.9967233,2563022.93129773,2559686
28/12/2020,,,1.09624242424242,3.22424242424242,,,,,,17623.4559436099,2676029.37244105,8257.93669906003,1500743.69410774,4325.03950129602,1077893.34538725,1077337.48176454,2579843.37482151,2562646
29/12/2020,,,1.12931621984254,3.32151829365452,,,,,,17673.5437501486,2693702.9161912,8218.48479522717,1508962.17890296,4328.7739196153,1082636.76941253,1082288.74967133,2593794.62195471,2574041
30/12/2020,1.17,1.17,1.17,3.44117647058824,,,,,,14931.0004024813,2708633.91659368,6463.82914707941,1515426.00805004,3427.98465845952,1086961.80891383,1086775.22272511,2606515.32637029,2600498
31/12/2020,1.21,1.21,1.21,3.55882352941176,,,,,,13944.9758466029,2722578.89244029,8411.75772831661,1523837.76577836,4496.67032765484,1091290.58283344,1090993.39107251,2619247.01436916,2620425
01/01/2021,,,1.222555353902,3.59575104088822,,,,,,14378.1017630968,2736956.99420338,10007.8039350158,1533845.56971338,5389.37173750311,1094718.5674919,1095251.75491917,2629329.32218816,2639773
02/01/2021,,,1.22953629764065,3.61628322835486,,,,,,11796.3001482284,2748753.29435161,11102.1289501067,1544947.69866348,5991.97502082742,1099215.23781956,1099900.34408913,2642554.82315185,2643239
03/01/2021,,,1.23139140955838,3.62173943987758,,,,,,16002.8561660657,2764756.15051768,11120.139520599,1556067.83818408,6009.00487505057,1104604.60955706,1105035.87280788,2658405.91649744,2655728
04/01/2021,,,1.22856926799758,3.61343902352229,,,,,,19378.8390348604,2784134.98955254,9391.52105849297,1565459.35924258,5076.54013684364,1110596.58457789,1110557.97644002,2676029.37244105,2659750
05/01/2021,,,1.22151845130067,3.5927013273549,,,,,,21668.6787725395,2805803.66832508,8775.60902404303,1574234.96826662,4741.29178784504,1116605.58945294,1116093.89729887,2693702.9161912,2680239
06/01/2021,,,1.21068753781004,3.5608456994413,,,,,,21763.0499503873,2827566.71827547,9059.32243208187,1583294.2906987,4888.55459945286,1121682.12958978,1121402.33371148,2708633.91659368,2705618
07/01/2021,,,1.19652510586812,3.51919148784741,,,,,,18343.768234948,2845910.48651041,7446.84145648397,1590741.13215518,4010.74205039758,1126423.42137763,1126323.75836942,2722578.89244029,2727321
08/01/2021,,,1.1794797338173,3.46905804063912,,,,,,17034.0452995677,2862944.53180998,10128.1968061288,1600869.32896131,5440.97109646233,1131311.97597708,1131098.42568222,2736956.99420338,2747135
09/01/2021,1.16,1.16,1.16,3.41176470588235,,,,,,17407.3886219457,2880351.92043193,12303.4735048105,1613172.80246612,6588.80527185257,1135322.71802748,1136076.40706856,2748753.29435161,2767312
10/01/2021,,,1.13853448275862,3.348630831643,,,,,,14114.5692837108,2894466.48971564,13808.1787488458,1626980.98121497,7367.35078266339,1140763.68912394,1141653.14543405,2764756.15051768,2783256
11/01/2021,,,1.11553176043557,3.28097576598698,,,,,,18875.0445310677,2913341.53424671,13926.6794085674,1640907.66062354,7399.43698313169,1147352.49439579,1147910.32720489,2784134.98955254,2786838
12/01/2021,,,1.09144041137326,3.21011885698018,,,,,,22479.4532804381,2935820.98752714,11793.4199465067,1652701.08057004,6236.88119988238,1154719.84517846,1154681.02966834,2805803.66832508,2806590
13/01/2021,,,1.0667090139141,3.13737945268852,,,,,,24670.5379783558,2960491.5255055,11006.9975664756,1663708.07813652,5791.57540185303,1162119.28216159,1161478.97289888,2827566.71827547,2830442
14/01/2021,,,1.04178614640048,3.06407690117789,,,,,,24277.3734236029,2984768.8989291,11309.2558976928,1675017.33403421,5918.51213146159,1168356.16336147,1167985.56488337,2845910.48651041,2851670
15/01/2021,,,1.01712038717483,2.82533440881898,,,,,,20021.1299484876,3004790.02887759,8942.74245614567,1683960.07649036,5081.24494213589,1174147.73876332,1174027.98241565,2862944.53180998,2872941
16/01/2021,,,0.993160314579552,2.75877865160987,,,,,,18170.36966447,3022960.39854206,12029.1950961859,1695989.27158654,6795.01603118442,1180066.25089479,1179910.57555993,2880351.92043193,2894347
17/01/2021,,,0.970354506957048,2.6954291859918,,,,,,18134.7763113526,3041095.17485341,14411.6198993373,1710400.89148588,8092.60318095775,1185147.49583692,1186070.1413758,2894466.48971564,2910989
18/01/2021,,,0.949151542649728,2.63653206291591,,,,,,14356.2161746539,3055451.39102807,15909.7386261426,1726310.63011202,8881.39367220808,1191942.51186811,1192948.81424018,2913341.53424671,2914725
19/01/2021,0.93,0.93,0.93,2.58333333333333,,,,,,18745.9451641784,3074197.33619224,15745.6150738301,1742056.24518585,8739.85443249704,1200035.11504906,1200594.65999613,2935820.98752714,2938333
20/01/2021,,,0.913348457350272,2.5370790481952,,,,,,21813.0388046036,3096010.37499685,13054.6378502826,1755110.88303614,7207.6067814555,1208916.50872127,1208739.53093573,2960491.5255055,2965117
21/01/2021,,,0.899645493042952,2.49901525845264,,,,,,23416.0791801551,3119426.454177,11904.8551820773,1767015.73821821,6541.33307920927,1217656.36315377,1216774.8374794,2984768.8989291,2987965
22/01/2021,,,0.889339685420448,2.4703880150568,,,,,,22577.9572839507,3142004.41146095,11929.9232700231,1778945.66148824,6528.51947208686,1224863.96993522,1224310.11004722,3004790.02887759,3011257
23/01/2021,,,0.882879612825166,2.4524433689588,,,,,,18286.2681528604,3160290.67961382,9473.79281373991,1788419.45430198,5168.23782287534,1231405.30301443,1231109.38830352,3022960.39854206,3035181
24/01/2021,,,0.880713853599516,2.44642737110977,,,,,,16346.891175565,3176637.57078938,12395.2906097512,1800814.74491173,6748.54025910426,1237933.82248652,1237477.6086375,3041095.17485341,3053617
25/01/2021,,,0.883290986085904,2.45358607246085,,,,,,16127.9762599083,3192765.54704929,14433.0510751675,1815247.79598689,7852.69396965735,1243102.0603094,1243855.62182199,3055451.39102807,3057857
26/01/2021,,,0.891059588626739,2.47516552396316,,,,,,12674.8105779127,3205440.3576272,15481.3243715827,1830729.12035848,8429.78850485578,1249850.6005685,1250710.87699112,3074197.33619224,3079943
27/01/2021,,,0.904468239564428,2.51241177656786,,,,,,16509.8136049089,3221950.17123211,14891.5514663025,1845620.67182478,8128.06462222232,1257703.29453816,1258106.47463832,3096010.37499685,3106859
28/01/2021,,,0.923965517241379,2.56657088122605,,,,,,19267.2605552486,3241217.43178736,12012.2408240801,1857632.91264886,6583.05653502976,1266133.08304301,1265843.94773713,3119426.454177,3130629
29/01/2021,0.95,0.95,0.95,2.63888888888889,,,,,,20865.12188152,3262082.55366888,10677.2439111127,1868310.15655997,5884.88082320334,1274261.14766524,1273345.80082243,3142004.41146095,3153487
30/01/2021,0.98,0.98,0.98,2.72222222222222,,,,,,20421.0452775759,3282503.59894645,10457.7193432668,1878767.87590324,5806.07145356694,1280844.20420027,1280263.14242195,3160290.67961382,
31/01/2021,,,0.994127591706539,2.76146553251816,,,,,,16895.8812122722,3299399.48015873,8153.26590644508,1886921.14180968,4562.93180804858,1286729.08502347,1286412.34957332,3176637.57078938,
01/02/2021,,,1.00640971114655,2.79558253096265,,,,,,15529.5466167866,3314929.02677551,10581.8847188836,1897503.02652857,5943.53289776724,1292535.15647704,1292099.5569,3192765.54704929,
