Date,rien,rien,rien,rien,rien,rien,rien,rien,P(tous),A,P(SPF),Pi,Hi,His,Ci,Cis,Date,CDi,HDi,HDs,Di,D,CDs,C2Os,COis,COi,OBs,Cos,HOi,HOis,Ois,Oi,Oos,Oo,O,H2Rs,HRs,HRi,Ri,Hos,H,D,R,C,Mi,M,Oref,Href,Cref,Rref,Dref,Vref,Wref,Hiref,Ciref,Diref,Riref,Hsref,Csref,Rsref,Dsref,Tous,dTous,sref,1a0,0a1,Vi,Vs,VDi,VD,Bi,BDi,HsBs,BDs,BFi,F,BRstemp,BRs,BRi,FR,DD,Bio,eHB
29/05/2020,,,,,,,,,,,,,127.760047397711,100926.779831738,21.6906929486505,18431.1445896141,,,,13135.2629028603,32.3846402661063,18550.6947648542,5415.43186199392,13015.7127276202,12037.4089844124,75.9382645828897,9842.27345130109,17452.8408464064,33.3102270722007,19989.5862413112,32026.9952257236,109.24849165509,24894.0575390752,377.213225176375,7132.93768664843,49370.7860979528,43453.9925281557,256.250956140028,633.464181316403,85334.6244335285,15592.1553982099,18550.6947648542,66757.1464455645,978.303743207758,75.3989884223516,44742.3611022687,,14695,1361,67803,18387,37273,10327,255,29,63,656,,,,,,,5577.625,,,,37977.180146916,11.0747924662333,10375.9589093443,26.7832231097426,0.951148994320197,110769.053283039,610.597390630564,15.7524347254594,4543.91936605942,1962.24673624018,3723.20289830074,0,71301.065811624,19161.2921554848,964.553796310362,69.1518376302145
30/05/2020,,,,,,,,,,,,,117.285283546567,101044.065115285,21.7118881561335,18452.8564777702,,,,13156.8315097684,31.9267328622725,18582.6214977165,5425.78998794804,13027.0664898222,12115.0107795612,77.601795148758,9869.29491792458,17540.8007675092,29.0368059626609,20018.6230472738,32133.633826835,106.638601111419,25255.1861412807,361.12860220556,6878.44768555429,49415.7540804724,43716.9954836428,263.002955487045,624.131557692605,85979.6519356991,15064.4131795858,18582.6214977165,67370.0089713591,912.055710261009,88.2346226874186,44830.5957249562,,14380,1325,68268,18444,37273,10327,227,29,57,486,,,,,,,5594.3125,,,,38016.7025110403,10.0909704198854,10386.0498797642,27.0214666234979,0.857412674354716,110913.36003321,611.454803304918,14.0534772417477,4557.97284330117,1929.13279756452,3723.20289830074,0,71927.9818146603,19194.0763010214,976.664373017758,59.6752836810712
31/05/2020,,,,,,,,,,,,,111.737469701035,101155.802584986,20.7693002564635,18473.6257780267,,,,13179.8588188728,33.1152875311986,18615.7367852477,5435.87796637484,13037.7478116519,12194.9934946005,79.9827150393381,9895.29293687159,17630.8714609754,27.5945579473906,20046.2176052212,32241.2110998218,107.577272986729,25552.9009396613,297.714798380552,6688.31016016046,49456.1003828652,43982.4779468084,265.482463165564,563.197261546117,86562.9964953946,14592.8060895913,18615.7367852477,67921.2616912,842.754317051336,105.225055614079,44935.8207805702,,14322,1319,68355,18475,37273,10327,72,18,35,93,,,,,,,5603.3125,,,,38064.4085012109,8.63613810612445,10394.6860178703,25.9980189470033,0.756210542663216,111051.095521858,612.211013847582,12.4458814695795,4570.41872477075,1908.99803561016,3723.20289830074,0,72491.6804159707,19227.9477990953,989.460299952518,43.433475276731
01/06/2020,,,,,,,,,,,,,113.035948428692,101268.838533415,19.1640071096567,18492.7897851364,,,,13204.42422191,33.9717710673689,18649.7085563151,5445.28433440508,13047.5054507313,12273.3552728053,78.3617782047762,9919.30724634683,17718.6396072104,28.0238431652306,20074.2414483865,32347.5967211918,106.385621370006,25766.5619704325,213.661030771206,6581.03475075926,49497.3830779818,44235.0084843051,252.530537496724,466.19156826793,87049.6076972525,14219.2308361621,18649.7085563151,68375.8848314622,774.150177925983,116.595910270696,45052.4166908409,,14288,1302,68440,18506,37273,10327,89,9,31,95,,,,,,,5608.75,,,,38118.8240953425,7.60050654440769,10402.2865244147,24.0143094752415,0.671865762382879,111188.145779761,612.882879609964,11.3011944217432,4581.7199191925,1902.12756286501,3723.20289830074,0,72957.6047506547,19262.591435925,1001.50154924363,25.5285315638723
02/06/2020,,,,,,,,,,,,,119.329388923312,101388.167922338,17.592792531985,18510.3825776684,,,,13229.234222426,33.0827337023729,18682.7912900174,5453.55706759138,13056.825510077,12345.7863350581,72.4310622528275,9941.21225232451,17799.3434026495,28.920923931534,20103.162372318,32448.9487073761,101.351986184361,25906.0652762468,139.503305814294,6542.88343112933,49545.3887499256,44465.0875982515,230.079113946465,369.582419760759,87439.5597356622,13948.6081866758,18682.7912900174,68734.8634396671,711.039175018838,116.086156383165,45168.5028472241,,14028,1253,68812,18590,37405,10350,229,33,85,402,,,,,,,5614.625,,,,38174.1980576737,7.44181933615292,10409.7283437509,21.9050059776844,0.624772343615041,111329.380174662,613.507651953579,10.8321766552107,4592.5520958477,1907.41352181968,3723.20289830074,0,73327.4155355147,19296.298941971,1011.94960622249,10.1232979298028
03/06/2020,,,,,,,,,,,,,126.297522284663,101514.465444623,16.7606204551552,18527.1431981235,,,,13252.7230462932,30.4186675622954,18713.2099575797,5460.48691128651,13066.656286837,12408.5192786528,62.7329435946361,9961.67193620021,17869.0061899393,28.949184208178,20132.1115565262,32540.6308351789,91.6821278028133,26016.3200843322,110.254808085378,6524.31075084677,49602.4876436797,44660.005567611,194.917969359428,305.172777444806,87764.0783513468,13750.3870932758,18713.2099575797,69030.4087098914,658.137008184229,104.839850336928,45273.342697561,,13514,1210,69455,18671,37405,10350,250,26,85,668,,,,,,,5624.75,,,,38224.6529097731,8.02290049698918,10417.7512442479,20.4596838756975,0.619484909904834,111476.137380823,614.127136863484,10.9679344684564,4603.52003031616,1924.64271501206,3723.20289830074,0,73633.9287402075,19327.3370944432,1020.82187071983,0.408098964010094
04/06/2020,,,,,,,,,,,,,129.478549918563,101643.943994541,16.9553922643038,18544.0985903878,,,,13273.936917183,26.9598850597668,18740.1698426395,5466.23292545647,13077.8656649313,12460.9915508411,52.4722721883042,9981.62067742748,17927.2244762975,27.6924003419513,20159.8039568681,32620.7955077092,80.1646725302546,26138.799776408,122.479692075852,6481.99573130117,49666.1045301022,44826.3131221259,166.307554514915,288.787246590767,88070.3337335901,13573.6102609511,18740.1698426395,69310.2151497233,616.874114090274,90.7386297881649,45364.0813273492,,13101,1163,69976,18715,37405,10350,195,23,46,544,,,,,,,5637.875,,,,38267.8336003038,8.75262634945921,10426.5038705973,19.9487412272704,0.641589554327488,111625.564671969,614.768726417812,11.4063227364259,4614.92635305259,1954.3608989687,3723.20289830074,0,73925.1415027759,19354.9385690573,1028.72269965635,-5.7740527089328
05/06/2020,,,,,,,,,,,,,127.125554941875,101771.069549483,17.8994083384969,18561.9979987263,,,,13293.0515962611,24.1235281066456,18764.2933707461,5471.24177448502,13090.7562242413,12506.2928744485,45.3013236074229,10001.6378611268,17977.5346489335,25.5520094795422,20185.3559663477,32691.6488407962,70.8533330869648,26289.8216597948,151.021883386755,6401.82718100138,49730.663988148,44986.3790253453,160.065903219433,311.087786606188,88397.0026298121,13374.066919671,18764.2933707461,69612.6920753666,584.46334979279,83.7179392616465,45447.7992666108,,12696,1094,70504,18761,37405,10350,213,19,47,548,,,,,,,5651.3125,,,,38305.8361330258,8.97868733948144,10435.4825579368,20.017183699311,0.66644897129378,111772.70741061,615.435175389106,11.7362201272019,4626.66257317979,1997.55358402898,3723.20289830074,0,74239.3546485464,19379.7285461353,1036.33721425716,-11.68728743695
06/06/2020,,,,,,,,,,,,,121.1194488387,101892.188998322,18.9446283426995,18580.942627069,,,,13311.24523015,22.9536951348391,18787.247065881,5476.00183573095,13104.9407913381,12548.7048657882,42.4119913396949,10021.4867903905,18024.7067015191,23.4570567093133,20208.813023057,32757.5178888452,65.8690480490081,26463.4157985607,173.594138765916,6294.10209028447,49791.1881180458,45162.1698407427,175.790815397399,349.384954163314,88761.0603155381,13131.1286827836,18787.247065881,69953.9643203934,556.235925549869,90.3150930479849,45538.1143596588,,12479,1059,70806,18792,37405,10350,143,15,35,309,,,,,,,5662.4375,,,,38343.0452297066,8.46044214650102,10443.9430000833,19.8489292637088,0.669923358504791,111913.675788712,616.10509874761,11.6316672097929,4638.29424038958,2057.13331319066,3723.20289830074,0,74592.258560783,19403.3521646286,1043.88455295257,-19.741293342154
07/06/2020,,,,,,,,,,,,,115.963921811937,102008.152920134,19.4217824877844,18600.3644095568,,,,13330.0196184138,23.6085012098093,18810.8555670908,5480.83594867695,13119.5284608798,12592.2496814644,43.5448156762219,10040.2954336695,18073.0856301414,22.3474939402069,20231.1605169972,32823.4101984616,65.8923096164292,26627.6825136275,164.266715066792,6195.72768483411,49846.6083751659,45369.1797951606,207.009954417843,371.276669484635,89147.7282241787,12860.4246959551,18810.8555670908,70318.0640138088,527.278779415429,109.267215417094,45647.3815750759,,12461,1053,70842,18805,37405,10350,37,4,13,39,,,,,,,5672,,,,38383.1597321915,7.51897136496112,10451.4619714483,18.8086432790469,0.641681517366608,112048.448353803,616.746780264977,11.0110220508492,4649.30526244043,2135.7613679071,3723.20289830074,0,74967.3692762493,19427.6023473558,1051.0404926634,-28.3457551038342
08/06/2020,,,,,,,,,,,,,116.288998037677,102124.441918171,19.0688332412813,18619.4332427981,,,,13350.3669376921,25.3361786564551,18836.1917457472,5485.82480805514,13133.6084347429,12637.9045236328,45.6548421683474,10057.1005384988,18123.7293316879,22.6071896857384,20253.7677066829,32891.6722303157,68.2620318540864,26748.4255212919,120.743007664409,6143.24670902379,49900.8740309983,45604.1061096245,234.926314463919,355.669322128328,89520.9361037352,12603.5058144362,18836.1917457472,70667.9392531588,495.703911110174,131.925400028002,45779.3069751039,,12315,1024,71062,18859,37405,10350,145,23,55,245,,,,,,,5680.6875,,,,38426.9228639388,6.82233272463747,10458.2843041729,16.8051048292053,0.589551906040108,112181.54245667,617.336332171017,10.0758914143143,4659.38115385475,2233.97697896477,3723.20289830074,0,75327.3204070135,19453.5280779183,1057.18015417225,-35.8738080269994
09/06/2020,,,,,,,,,,,,,123.877125475967,102248.319043647,18.167917325805,18637.6011601239,,,,13372.274318058,26.9011146418123,18863.0928603891,5490.81854233105,13146.7826177928,12683.8676075191,45.9630838862913,10071.4224569417,18174.6861498501,23.8658777846625,20277.6335844676,32961.5011919866,69.8289616709544,26819.5301706092,71.1046493172751,6141.97102137746,49960.8099809979,45847.0004662495,242.894356625055,313.99900594233,89855.1070109045,12393.2120327429,18863.0928603891,70977.6922320725,462.915010273777,147.022807405752,45926.3297825097,,11961,955,71506,18912,37599,10384,169,15,53,463,,,,,,,5691,,,,38471.8163006362,6.94821418455853,10465.2325183575,14.3219184429566,0.535105907870784,112319.741500589,617.871438078888,9.19398564659119,4668.57513950134,2348.37963676722,3723.20289830074,0,75646.2673715738,19480.9642984679,1061.77298106075,-39.3481205620852
10/06/2020,,,,,,,,,,,,,136.517918936123,102384.836962583,17.3945882717906,18654.9957483957,,,,13394.7789495888,27.2815705898384,18890.3744309789,5495.59548139004,13159.4002670056,12726.8070621498,42.939454630745,10083.5352690092,18222.4025435398,25.2595044569326,20302.8930889245,33029.7001510743,68.1989590876783,26859.8352695676,40.3050989584453,6169.8648815067,50032.1691756744,46069.3047931648,222.304326915259,262.609425873704,90139.8700745717,12244.9668880118,18890.3744309789,71237.3828315253,432.593204855835,146.755212099325,46073.084994609,,11678,933,71832,18935,37599,10384,130,23,34,337,,,,,,,5704.25,,,,38514.1185113687,7.95749500068999,10473.1900133582,12.1128120674858,0.500765102945961,112468.372231593,618.372203181834,8.6996784104701,4677.27481791181,2471.1213018184,3723.20289830074,0,75914.6576494371,19508.7466341607,1064.68534961482,-37.7101675266252
11/06/2020,,,,,,,,,,,,,148.994963084945,102533.831925668,17.4433497056515,18672.4390981013,,,,13416.6241789095,26.2529509558967,18916.6273819348,5500.00320302526,13172.4358950761,12763.7978362877,36.9907741378623,10094.3328157511,18263.8010393129,25.8957099837126,20328.7887989082,33092.5866351959,62.8864841215755,26906.9543768681,47.1191073004704,6185.6322583278,50115.9798497493,46251.5128170266,182.208023861851,229.327131162321,90392.0370230329,12141.7949026356,18916.6273819348,71464.6120943562,408.638058788403,132.060052955005,46205.145047564,,11465,903,72149,18962,37599,10384,143,26,28,322,,,,,,,5716.25,,,,38551.7133681935,9.33094491154953,10482.5209582697,10.7975467418772,0.496471047357586,112628.164741419,618.868674229192,8.70621064451086,4685.98102855632,2592.01348004253,3723.20289830074,0,76150.5931229125,19535.496056164,1066.28021466483,-36.011243221145
12/06/2020,,,,,,,,,,,,,155.800222069497,102689.632147738,18.5815688213951,18691.0206669227,,,,13437.0591430087,24.4813063815567,18941.1086883164,5504.04954530761,13186.9711216151,12795.3830261135,31.5851898258294,10104.8228520451,18299.4325714211,25.4251109883751,20354.2139098966,33149.5969360101,57.0103008142046,27003.3681991175,96.4138222493784,6146.22873689263,50207.3384279099,46394.4066693915,142.893852364879,239.307674614257,90653.7346679313,12035.8974798066,18941.1086883164,71702.1359433209,391.588095501612,112.336217343861,46317.4812649079,,11124,879,72572,18990,37599,10384,136,18,33,440,,,,,,,5727.375,,,,38585.8250318167,10.2759471959454,10492.7969054657,10.4900362940564,0.514415872393179,112794.454999783,619.383090101585,9.05447410675693,4695.03550266307,2702.96779840506,3723.20289830074,0,76397.171445984,19560.4917784179,1067.20136097973,-34.8618636428082
13/06/2020,,,,,,,,,,,,,155.267286307585,102844.899434045,20.4776878404185,18711.4983547631,,,,13456.4436705193,23.2268749737242,18964.3355632901,5507.89189277078,13203.6064619924,12823.8558995696,28.4728734560662,10115.6708272152,18331.7477923403,24.22388976774,20378.4377996644,33202.2936992339,52.6967632238061,27185.0699849274,181.701785809922,6017.22371430651,50298.5196090987,46520.0100248034,125.603355411914,307.305141221836,90982.8311219396,11862.0683121059,18964.3355632901,72007.6475834794,379.750562422795,97.1764002351895,46414.657665143,,10909,871,72808,19014,37599,10384,68,14,24,247,,,,,,,5736.625,,,,38620.5661027395,10.205717955757,10503.0026234214,10.8479751700562,0.535664462194852,112960.570261261,619.91875456378,9.41866493042319,4704.4541675935,2804.16370566183,3723.20289830074,0,76712.1017510729,19584.2543178539,1068.09500675717,-35.9241743506695
14/06/2020,,,,,,,,,,,,,149.581108374304,102994.48054242,22.3492444627418,18733.8475992259,,,,13476.1302958807,23.5476697115932,18987.8832330017,5511.75293712096,13222.0946621049,12851.8707118392,28.0148122695987,10127.0153737669,18363.6236489601,23.1927843623874,20401.6305840267,33253.5012958659,51.2075966319853,27446.7325167382,261.66253181084,5806.76877912766,50382.8720632865,46660.7358792167,140.72585441326,402.3883862241,91407.3378676356,11587.1426747842,18987.8832330017,72408.1100880822,370.223950265759,92.2497678827354,46506.9074330258,,10881,869,72859,19023,37599,10384,33,6,9,51,,,,,,,5743.5,,,,38660.3535777429,9.14940003618199,10512.1520234576,11.3445465517219,0.540429332469958,113121.495916187,620.45918389625,9.4801160137474,4713.93428360724,2891.69132702265,3723.20289830074,0,77122.0443716895,19608.3424168979,1069.41900796268,-39.8532915699212
15/06/2020,,,,,,,,,,,,,143.157068283939,103137.637610704,23.3700333104245,18757.2176325363,,,,13497.7805541999,25.6896691232815,19013.572902125,5515.79234792499,13241.4252846113,12880.8653854144,28.994673575228,10138.4788374037,18396.6577333394,23.2577996075354,20424.8883836343,33305.7537690487,52.2524731827621,27759.0683359488,312.33581921061,5546.68543309981,50457.7510403332,46834.272844213,173.53696499629,485.8727842069,91917.0358904278,11220.6017202759,19013.572902125,72891.9995246661,360.559899196927,94.3545500187939,46601.2619830446,,10752,846,73044,19052,37599,10384,114,12,30,198,,,,,,,5751.3125,,,,38707.0083023007,7.73897300204866,10519.8909964597,11.4634636367995,0.519960378940066,113276.116448107,620.97914427519,9.10473234198193,4723.03901594923,2965.49881342252,3723.20289830074,0,77615.0385406153,19634.5520464001,1071.25777887855,-42.9842948277805
16/06/2020,,,,,,,,,,,,,140.30146537548,103277.939076079,23.2900929461377,18780.5077254824,,,,13522.4707936067,28.919883236027,19042.492785361,5520.02199175427,13260.4857337282,12909.5152755917,28.649890177343,10149.506581493,18429.537267346,24.7754250951935,20449.6638087295,33359.1790843212,53.425315272535,28079.4268141848,320.358478235926,5279.75227013642,50525.2967482606,47035.5418853214,201.269041108434,521.62751934436,92465.2245617134,10812.7145143658,19042.492785361,73411.7040322631,350.970458136438,93.499690298799,46694.7616733434,,10535,820,73335,19090,37901,10457,143,14,42,317,,,,,,,5759.25,,,,38758.3880382804,6.64090575730565,10526.531902217,11.0277440893348,0.480286189504829,113427.445657572,621.459430464695,8.403909234443,4731.44292518367,3025.39292360198,3723.20289830074,0,78143.1469574468,19663.9522158257,1073.40132754394,-45.5942527276103
17/06/2020,,,,,,,,,,,,,140.224854785499,103418.163930865,22.4371662561456,18802.9448917386,,,,13549.9305141013,31.764451147756,19074.2572365087,5524.32672240742,13278.6181693312,12935.3940613712,25.878785779507,10159.7145392771,18459.7207837787,27.3035837872246,20476.9673925167,33412.3614538879,53.1823695667304,28352.2617561827,272.834941997905,5060.09969770524,50588.3211325081,47235.0162118064,199.474326485025,472.30926848293,92966.6744464892,10451.4894843755,19074.2572365087,73882.2092521964,343.224107959929,83.8265744343652,46778.5882477777,,10267,772,73667,19118,37901,10457,116,14,30,345,,,,,,,5767.3125,,,,38809.4166280592,6.24907652945134,10532.7809787464,10.2079577840675,0.438100119553687,113577.878470142,621.897530584248,7.66500184028992,4739.10792702396,3060.77915926872,3723.20289830074,0,78621.3171792204,19696.154767093,1075.50618336816,-47.3016103921241
18/06/2020,,,,,,,,,,,,,139.566253436905,103557.730184302,21.4735602425909,18824.4184519812,,,,13578.6888164948,32.9646750627972,19107.2219115715,5528.53309507673,13295.8853569044,12956.3467907749,20.9527294036502,10169.0973619608,18484.8798858516,29.7989926169891,20506.7663851337,33463.1131759086,50.7517220206387,28561.2454415899,208.983685407264,4901.86773431862,50647.856530692,47403.8588179224,168.842606115993,377.826291523258,93374.9224571315,10182.8077271701,19107.2219115715,74258.3177228762,339.538566129563,65.0236207596875,46843.6118685374,,10125,752,73887,19146,37901,10457,136,15,29,236,,,,,,,5774.8125,,,,38855.1636282401,6.34624408009224,10539.1272228265,9.38282268372552,0.409193677513949,113726.827546262,622.306724261762,7.16088935649411,4746.26881638045,3077.73785805014,3723.20289830074,0,79004.5865392567,19729.5286358333,1077.31892301788,-48.7752393983358
