Date,PC,PC_recal,Reff,Reff2,rien,rien,rien,rien,rien,Ei,Es,Ai,A,li,Ps,Ps_liss,P(tous),P(SPF)
21/06/2020,,1.05,3.62068965517241,,,,,,,470.689655172413,163990.827586207,,9693.03025023754,90,151114.871565867,151112.163916937,160252,160377
22/06/2020,,1.05,3.62068965517241,,,,,,,325.862068965517,164316.689655172,417.114857142857,10110.1451073804,172.84,151212.871565867,151221.891727751,160643,160750
23/06/2020,,1.05,3.62068965517241,,,,,,,354.827586206896,164671.517241379,410.116285714286,10520.2613930947,169.94,151302.871565867,151342.73442301,161004,161267
24/06/2020,,1.04,3.58620689655172,,,,,,,325.862068965517,164997.379310345,497.654254641905,11017.9156477366,205.639999999998,151475.711565867,151491.195851581,161600,161348
25/06/2020,,1.01832535885168,3.51146675466095,,,,,,,625.799999999999,165623.179310345,441.378688553426,11459.29433629,181.259999999996,151645.651565867,151659.60442301,162186,161348
26/06/2020,,1.03974390521759,3.58532381109514,,,,,,,615.299999999999,166238.479310345,330.357364765159,11789.6517010552,136.499999999998,151851.291565867,151837.807280153,162895.103448276,162936
27/06/2020,,1.06061654135338,3.65729841845994,,,,,,,737.467586206888,166975.946896552,227.395215383398,12017.0469164386,94.4999999999971,152032.551565867,152000.688708724,163520.137931034,163454
28/06/2020,,1.08094736842105,3.72740471869328,,,,,,,636.488463949832,167612.435360501,246.267863338271,12263.3147797768,102.900000000001,152169.051565867,152142.857280153,163990.827586207,163980
29/06/2020,,1.10074048758259,3.79565685373308,,,,,,,489.396700214478,168101.832060716,225.009746715543,12488.3245264924,94.4999999999971,152263.551565867,152260.551565867,164316.689655172,164260
30/06/2020,1.12,1.12,3.86206896551724,,,,,,,345.614700544454,168447.44676126,430.036349999992,12918.3608764924,181.481999999997,152366.451565867,152375.877565867,164671.517241379,164801
01/07/2020,,1.13873000683527,3.92665519598369,,,,,,,383.549945553541,168830.996706814,420.896263386672,13339.257139879,178.436999999997,152460.951565867,152502.807565867,164997.379310345,165719
02/07/2020,,1.1569346092504,3.98942968707034,,,,,,,358.689572677765,169189.686279492,502.294488155286,13841.5516280343,213.865599999996,152642.433565867,152658.398294438,165623.179310345,166378
03/07/2020,,1.17461790840738,4.05040658071511,,,,,,,700.895999999987,169890.582279492,431.752760682204,14273.3043887165,184.581654545448,152820.870565867,152833.966445088,166238.479310345,166960
04/07/2020,,1.19178400546822,4.10960001885592,,,,,,,700.660573205728,170591.242852697,330.69692971268,14604.0013184292,141.925043062199,153034.736165867,153019.061620071,166975.946896552,166960
05/07/2020,,1.2084370015949,4.16702414343068,,,,,,,853.201773683095,171444.444626381,232.688809002109,14836.6901274313,100.228263157891,153219.317820412,153187.849411048,167612.435360501,166960
06/07/2020,,1.22458099794942,4.22269309637731,,,,,,,747.630748250164,172192.075374631,257.337867033721,15094.027994465,111.229484210524,153361.242863475,153335.87227489,168101.832060716,168335
07/07/2020,,1.24022009569378,4.27662101963372,,,,,,,583.255159644539,172775.330534275,239.871395440411,15333.8993899055,104.019976076554,153461.471126633,153459.985124582,168447.44676126,168810
08/07/2020,,1.25535839598998,4.32882205513784,,,,,,,417.653592433055,173192.984126708,467.268201651963,15801.1675915574,203.259839999994,153572.700610843,153584.844583201,168830.996706814,169473
09/07/2020,1.27,1.27,4.37931034482759,,,,,,,469.68797508939,173662.672101798,465.740668735866,16266.9082602933,203.191566229663,153676.72058692,153725.300835752,169189.686279492,170094
10/07/2020,,1.28414900888585,4.42810003064086,,,,,,,444.854016150788,174107.526117948,565.560666371467,16832.4689266648,247.4285143681,153879.98042692,153900.442977472,169890.582279492,170752
11/07/2020,,1.29780952380952,4.4752052545156,,,,,,,879.875678315762,174987.401796264,494.275657081151,17326.7445837459,216.81291699255,154083.171993149,154100.907057055,170591.242852697,170752
12/07/2020,,1.31098564593301,4.52064015838971,,,,,,,889.838927971285,175877.240724235,384.641131843934,17711.3857155898,169.143996296913,154330.600507517,154314.802427036,171444.444626381,170752
13/07/2020,,1.32368147641832,4.5644188842011,,,,,,,1095.63821205481,176972.87893629,274.780498653215,17986.1662142431,121.119541805585,154547.41342451,154512.344671038,172192.075374631,172377
14/07/2020,,1.33590111642743,4.6065555738877,,,,,,,970.282305371915,177943.161241662,308.323354704491,18294.4895689475,136.209512775922,154716.557420807,154687.891057886,172775.330534275,172377
15/07/2020,,1.34764866712235,4.64706436938742,,,,,,,764.639142210344,178707.800383873,291.40298597089,18585.8925549184,129.007664683727,154837.676962612,154837.3324763,173192.984126708,173304
16/07/2020,,1.35892822966507,4.68595941263818,,,,,,,552.840323863198,179260.640707736,575.210954966936,19161.1035098854,255.16394671157,154973.886475388,154990.463587485,173662.672101798,173838
17/07/2020,,1.36974390521759,4.72325484557789,,,,,,,627.456690294451,179888.09739803,580.62303353992,19741.7265434253,258.053289111673,155102.894140072,155165.356208844,174107.526117948,174674
18/07/2020,,1.3800997949419,4.75896481014448,,,,,,,599.50692192963,180487.60431996,713.629339309797,20455.3558827351,317.73508149589,155358.058086784,155386.051054328,174987.401796264,174674
19/07/2020,1.39,1.39,4.79310344827586,,,,,,,1195.68789785899,181683.292217819,630.91385328367,21086.2697360188,281.381868557856,155616.111375895,155641.171719153,175877.240724235,174674
20/07/2020,,1.39944862155388,4.82568490190995,,,,,,,1218.85144821402,182902.143666033,496.405872846539,21582.6756088653,221.745351240997,155933.846457391,155915.676318789,176972.87893629,176754
21/07/2020,,1.40844976076555,4.85672331298466,,,,,,,1512.09007178733,184414.23373782,358.367739141928,21941.0433480072,160.323693920329,156215.228325949,156171.442228682,177943.161241662,177338
22/07/2020,,1.41700751879699,4.88623282343791,,,,,,,1348.69240446697,185762.926142287,406.163241046952,22347.2065890542,181.962440185395,156436.97367719,156400.834595522,178707.800383873,178336
23/07/2020,,1.42512599681021,4.91422757520761,,,,,,,1070.0731935524,186832.99933584,387.557525975177,22734.7641150294,173.857007359592,156597.29737111,156598.184302793,179260.640707736,179398
24/07/2020,,1.43280929596719,4.94072171023169,,,,,,,778.647821886677,187611.647157726,772.006654839452,23506.7707698688,346.749490379109,156779.259811296,156802.997270495,179888.09739803,180528
25/07/2020,,1.44006151742994,4.96572937044806,,,,,,,889.110847866733,188500.758005593,786.049911471881,24292.8206813407,353.466919982069,156953.116818655,157039.36477399,180487.60431996,180528
26/07/2020,,1.44688676236045,4.98926469779464,,,,,,,854.372899709579,189355.130905303,974.107516091409,25266.9281974321,438.506120818326,157299.866309034,157340.072407244,181683.292217819,180528
27/07/2020,,1.45328913192071,5.01134183420935,,,,,,,1713.19273512784,191068.32364043,867.970000781007,26134.8981982131,391.120797295422,157653.333229017,157690.043130303,182902.143666033,183079
28/07/2020,,1.45927272727273,5.03197492163009,,,,,,,1755.22106603677,192823.544706467,688.017599005496,26822.9157972186,310.321226130199,158091.839349835,158068.752349455,184414.23373782,183804
29/07/2020,,1.46484164957849,5.0511781019948,,,,,,,2187.82310836574,195011.367814833,500.209752309901,27323.1255495285,225.807868347134,158482.96014713,158423.71769279,185762.926142287,185196
30/07/2020,1.47,1.47,5.06896551724138,,,,,,,1960.04001371586,196971.407828549,570.718438733729,27893.8439882622,257.842145881356,158793.28137326,158744.05822385,186832.99933584,186573
31/07/2020,1.48,1.48,4.625,,,,,,,1561.52862753666,198532.936456085,524.446413464978,28418.2904017272,273.399327907069,159019.089241608,159025.255498124,187611.647157726,187919
01/08/2020,,1.48685589836661,4.64642468239564,,,,,,,1140.59575985317,199673.532215939,1050.53366903646,29468.8240707637,548.22167524091,159276.931387489,159328.546639197,188500.758005593,189547
02/08/2020,,1.49313829401089,4.66605716878403,,,,,,,1306.99294636412,200980.525162303,1075.29228275299,30544.1163535167,561.670741131771,159550.330715396,159691.885638765,189355.130905303,190739
03/08/2020,,1.49883460375076,4.68385813672111,,,,,,,1264.47189157019,202244.997053873,1339.17909312664,31883.2954466433,700.103394677034,160098.552390637,160164.313352279,191068.32364043,191295
04/08/2020,,1.50393224440411,4.69978826376286,,,,,,,2547.27072326365,204792.267777137,1198.84751519534,33082.1429618386,627.212804389075,160660.223131769,160720.947812199,192823.544706467,192334
05/08/2020,,1.50841863278887,4.71380822746521,,,,,,,2620.78778815414,207413.055565291,954.470273946781,34036.6132357854,499.689160811734,161360.326526446,161325.439661297,195011.367814833,194029
06/08/2020,,1.51228118572293,4.72587870538415,,,,,,,3279.18498170409,210692.240546995,696.784872306386,34733.3981080918,364.990643153014,161987.539330835,161894.121922197,196971.407828549,195633
07/08/2020,,1.5155073200242,4.73596037507562,,,,,,,2947.76737694956,213640.007923944,798.060858391582,35531.4589664834,418.237742836513,162487.228491647,162409.268297975,198532.936456085,197921
08/08/2020,,1.51808445251059,4.74401391409558,,,,,,,2355.43887740954,215995.446801354,771.808195977376,36303.2671624608,404.631005302463,162852.2191348,162857.656219614,199673.532215939,200105
09/08/2020,1.52,1.52,4.75,,,,,,,1724.90150814129,217720.348309495,1554.37140871151,37857.6385711723,815.126631444367,163270.456877636,163329.902469701,200980.525162303,201990
10/08/2020,,1.52124137931034,4.75387931034483,,,,,,,1980.75737743479,219701.10568693,1598.94526721215,39456.5838383844,838.652092209328,163675.087882939,163881.752656471,202244.997053873,202775
11/08/2020,,1.52179600725953,4.75561252268603,,,,,,,1919.57511922937,221620.680806159,2000.47379094383,41457.0576293283,1049.33919414531,164490.214514383,164590.717634491,204792.267777137,204172
12/08/2020,,1.52165130066546,4.75516031457955,,,,,,,3871.85149936074,225492.53230552,1798.32935297436,43255.3869823026,943.285560623864,165328.866606592,165422.420418595,207413.055565291,206696
13/08/2020,,1.52079467634604,4.75248336358137,,,,,,,3986.85082973133,229479.383135251,1437.14840923097,44692.5353915336,753.740440771049,166378.205800738,166328.199267132,210692.240546995,209365
14/08/2020,,1.51921355111918,4.74754234724743,,,,,,,4990.25061222272,234469.633747474,1052.6728973339,45745.2082888675,551.96848260521,167321.491361361,167182.743716908,213640.007923944,212211
15/08/2020,,1.51689534180278,4.46145688765524,,,,,,,4485.47406319452,238955.107810669,1173.26318803932,46918.4714769068,673.457508327827,168075.231802132,167964.623523888,215995.446801354,215521
16/08/2020,,1.51382746521476,4.45243372121989,,,,,,,3582.1389052229,242537.246715892,1137.40540379398,48055.8768807008,652.65554053798,168627.200284738,168656.148522462,217720.348309495,218536
17/08/2020,,1.50999733817302,4.44116864168535,,,,,,,2620.49374551414,245157.740461406,2295.21148997416,50351.088370675,1316.42950978266,169300.657793065,169402.437237023,219701.10568693,219029
18/08/2020,,1.50539237749546,4.42762463969254,,,,,,,3004.60163907232,248162.342100478,2364.70512031389,52715.7934909888,1355.52928210865,169953.313333603,170287.814290302,221620.680806159,221267
19/08/2020,1.5,1.5,4.41176470588235,,,,,,,2905.9055370323,251068.24763751,2961.84932627587,55677.6428172647,1696.68520815573,171269.742843386,171432.854143162,225492.53230552,225043
20/08/2020,,1.49380762250454,4.3935518308957,,,,,,,5846.48545783595,256914.733095346,2664.37159353755,58342.0144108023,1525.06118148614,172625.272125495,172776.918052184,229479.383135251,229814
21/08/2020,,1.48680266182698,4.37294900537347,,,,,,,6001.774849289,262916.507944635,2129.75061366297,60471.7650244652,1217.92722777579,174321.957333651,174241.005602078,234469.633747474,234400
22/08/2020,,1.47897253478524,4.34991921995659,,,,,,,7485.3759183341,270401.883862969,1559.64365031137,62031.4086747766,890.967873474805,175847.018515137,175622.225341,238955.107810669,238002
23/08/2020,,1.47030465819722,4.32442546528593,,,,,,,6700.43534614639,277102.319209116,1790.37218599744,63821.780860774,1021.56455728459,177064.945742912,176876.246455776,242537.246715892,242899
24/08/2020,,1.46078644888082,4.29643073200242,,,,,,,5325.9336593194,282428.252868435,1733.85494006906,65555.6358008431,988.007882590978,177955.913616387,177969.709668436,245157.740461406,244854
25/08/2020,,1.45040532365396,4.26589801074695,,,,,,,3875.63827719191,286303.891145627,3493.5289507919,69049.164751635,1987.80505566422,178977.478173672,179122.184673023,248162.342100478,248158
26/08/2020,,1.43914869933454,4.23279029216042,,,,,,,4417.67978595503,290721.570931582,3592.14365547046,72641.3084071054,2040.60344875826,179965.486056263,180468.133459714,251068.24763751,253587
27/08/2020,,1.42700399274047,4.19707056688374,,,,,,,4244.90743022452,294966.478361807,4488.09168963909,77129.4000967445,2545.0278122336,181953.291111927,182194.57909941,256914.733095346,259698
28/08/2020,,1.41395862068966,4.15870182555781,,,,,,,8479.77363271074,303446.251994517,4025.3015409109,81154.7016376554,2278.14801768978,183993.894560685,184215.523685073,262916.507944635,267077
29/08/2020,1.4,1.4,4.11764705882353,,,,,,,8637.44646805305,312083.698462571,3206.38455100679,84361.0861886622,1810.8174441686,186538.922372919,186410.781588498,270401.883862969,272530
30/08/2020,1.39,1.39,3.30952380952381,,,,,,,10681.6613226262,322765.359785197,2055.19561213376,86416.281800796,1627.7680764206,188817.070390609,188519.129509235,277102.319209116,277943
31/08/2020,,1.38203599908863,3.29056190259198,,,,,,,9474.13832005739,332239.498105254,2346.58251306623,88762.8643138622,1855.42551010112,190627.887834777,190502.124130926,282428.252868435,281025
01/09/2020,,1.37020131135921,3.26238407466478,,,,,,,7456.30712304718,339695.805228301,2257.87138450278,91020.735698365,1782.8611206943,192255.655911198,192332.968377016,286303.891145627,286007
02/09/2020,,1.35498427887902,3.22615304495004,,,,,,,5387.13720529674,345082.942433598,4519.6230094728,95540.3587078378,3561.50492573851,194111.081421299,194361.413689271,290721.570931582,293024
03/09/2020,,1.33687324371535,3.18303153265559,,,,,,,6105.39249663605,351188.334930234,4615.97900250715,100156.337710345,3627.72751658228,195893.942541993,196782.358473292,294966.478361807,300181
04/09/2020,,1.3163565479355,3.13418225698927,,,,,,,5816.37772749209,357004.712657726,5727.0202374925,105883.357947837,4486.29775550299,199455.447467732,199865.303626577,303446.251994517,309156
05/09/2020,,1.29392253360674,3.08076793715892,,,,,,,11489.9599607759,368494.672618502,5098.82048884102,110982.178436678,3979.13809442409,203083.174984314,203449.469093741,312083.698462571,317706
06/09/2020,,1.27005954279639,3.02395129237235,,,,,,,11547.1710771637,380041.843695666,4029.94625134206,115012.124688021,3131.64899167982,207569.472739817,207317.475928731,322765.359785197,324777
07/09/2020,,1.24525591757171,2.9648950418374,,,,,,,14060.8748248683,394102.718520534,2925.22331828115,117937.348006302,2262.59762622462,211548.610834241,210928.26470765,332239.498105254,328980
08/09/2020,1.22,1.22,2.9047619047619,,,,,,,12258.8010588294,406361.519579363,3331.89776245533,121269.245768757,2564.26484858713,214680.259825921,214167.759588853,339695.805228301,335524
09/09/2020,,1.19478013214855,2.8447146003537,,,,,,,9469.95401564675,415831.47359501,3190.99831193852,124460.244080696,2442.87864554667,216942.857452146,216952.199982113,345082.942433598,344101
10/09/2020,,1.17008465608466,2.78591584782061,,,,,,,6708.36448366645,422539.838078677,6338.24670901231,130798.490789708,4825.78318352586,219507.122300733,219829.93945069,351188.334930234,353944
11/09/2020,,1.1464019138756,2.72952836637047,,,,,,,7448.57884589593,429988.416924572,6405.29880814469,137203.789597853,4849.81185240876,221950.000946279,223127.544996104,357004.712657726,363350
12/09/2020,,1.12422024758867,2.67671487521112,,,,,,,6949.29254987888,436937.709474451,7842.86393590267,145046.653533755,5905.56742644468,226775.784129805,227279.035623106,368494.672618502,373911
13/09/2020,,1.10402799929116,2.62863809355037,,,,,,,13444.2258491309,450381.935323582,6874.41620054502,151921.0697343,5148.69644470835,231625.595982214,232048.782010253,380041.843695666,381094
14/09/2020,,1.08631351105035,2.58646074059608,,,,,,,13237.6990227094,463619.634346292,5337.31057810762,157258.380312408,3977.38068657164,237531.163408659,237136.219320062,394102.718520534,387252
15/09/2020,,1.07156512493355,2.55134553555606,,,,,,,15807.5201769267,479427.154523218,3798.1066149913,161056.486927399,2817.5130831399,242679.859853367,241820.382176418,406361.519579363,395104
16/09/2020,,1.06027118300803,2.52445519763816,,,,,,,13534.0596066877,492961.214129906,4233.61806593757,165290.104993337,3128.4031152763,246657.240539939,245954.388777366,415831.47359501,404888
17/09/2020,,1.05292002734108,2.50695244605019,,,,,,,10287.3389962226,503248.553126129,3961.85394073497,169251.958934072,2918.70287094913,249474.753623079,249434.546089467,422539.838078677,415481
18/09/2020,1.05,1.05,2.5,,,,,,,7188.44942603978,510437.002552169,7680.07741814921,176932.036352221,5646.57485663497,252603.156738355,252932.41547588,429988.416924572,428696
19/09/2020,,1.05199944305207,2.50476057869542,,,,,,,7897.51350466666,518334.516056835,7568.18164126903,184500.21799349,5559.83358953797,255521.859609304,256843.446814801,436937.709474451,442194
20/09/2020,,1.05940669856459,2.52239690134427,,,,,,,7317.04930161963,525651.565358455,9032.40639236006,193532.62438585,6639.15847430923,261168.434465939,261668.949099599,450381.935323582,453763
21/09/2020,,1.07271010860485,2.55407168715439,,,,,,,14116.4371415874,539768.002500042,7717.70103541661,201250.325421267,5684.30503480885,266728.268055477,267119.131254063,463619.634346292,458061
22/09/2020,,1.09239801524012,2.60094765533362,,,,,,,13926.0519991814,553694.054499224,5845.32758943268,207095.653010699,4320.68237841351,273367.426529786,272849.385842661,479427.154523218,468069
23/09/2020,,1.11895876053771,2.66418752508978,,,,,,,16746.5927631312,570440.647262355,4063.5054071689,211159.158417868,3019.1487589367,279051.731564595,278047.579227972,492961.214129906,481141
24/09/2020,,1.1528806865649,2.74495401563071,,,,,,,14518.1225505544,584958.769812909,4434.46733279721,215593.625750665,3316.95567196001,283372.413943009,282569.38774136,503248.553126129,497237
25/09/2020,,1.19465213538898,2.84440984616423,,,,,,,11237.8687015759,596196.638514485,4075.05709060586,219668.682841271,3073.16070668022,286391.562701945,286319.704932063,510437.002552169,513034
26/09/2020,,1.24476144907724,2.96371773589819,,,,,,,8043.57845994945,604240.216974435,7787.31974590365,227456.002587175,5928.9035994667,289708.518373905,290037.128006381,518334.516056835,527446
27/09/2020,,1.30369696969697,3.1040404040404,,,,,,,9104.89079141568,613345.10776585,7600.6417112613,235056.644298436,5848.94183965619,292781.679080586,294163.299566252,525651.565358455,538569
28/09/2020,,1.37194703931546,3.26654056979871,,,,,,,8741.32857292626,622086.436338777,9034.22743413143,244090.871732568,7033.56896051508,298710.582680052,299247.797516382,539768.002500042,542639
29/09/2020,1.45,1.45,3.45238095238095,,,,,,,17571.5967521701,639658.033090947,7735.6484550968,251826.520187664,6097.61147123287,304559.524519709,305006.706758839,553694.054499224,550690
30/09/2020,1.47,1.47,3.5,,,,,,,18155.3517911752,657813.384882122,5911.11893702893,257737.639124693,4719.90485466188,311593.093480224,311097.531950481,570440.647262355,563535
01/10/2020,,1.49835281306715,3.56750669777893,,,,,,,22975.4383599994,680788.823242121,4217.78989693758,261955.429021631,3378.30295317878,317690.704951457,316676.486015919,584958.769812909,577505
02/10/2020,,1.52129364791289,3.62212773312592,,,,,,,21051.2776983039,701840.100940425,4753.91407147963,266709.343093111,3824.0541323946,322410.609806118,321606.672364326,596196.638514485,589653
03/10/2020,,1.53905650332728,3.66442024601734,,,,,,,16519.6669913166,718359.767931742,4548.78057231205,271258.123665423,3671.35800062902,325788.912759297,325798.317201298,604240.216974435,606625
04/10/2020,,1.55187537810042,3.69494137642958,,,,,,,12052.1184125916,730411.886344333,9120.64760986427,280378.771275287,7380.07063591145,329612.966891692,330130.113656452,613345.10776585,619190
05/10/2020,,1.55998427102238,3.71424826433901,,,,,,,13851.2125259212,744263.098870255,9406.69453772543,289785.465813012,7625.24775229358,333284.324892321,335151.892779193,622086.436338777,624274
06/10/2020,,1.56361718088324,3.72289804972201,,,,,,,13453.3985878827,757716.497458137,11890.6988605911,301676.164673603,9649.68411119977,340664.395528232,341606.005371307,639658.033090947,634763
07/10/2020,,1.56300810647308,3.72144787255495,,,,,,,27268.9283536022,784985.42581174,10889.4140842476,312565.578757851,8841.53663328765,348289.643280526,349221.437122617,657813.384882122,653509
08/10/2020,,1.55839104658197,3.71045487281422,,,,,,,28322.0632291114,813307.489040851,8546.01688319942,321111.59564105,6938.26013635297,357939.327391726,357552.56220448,680788.823242121,671638
09/10/2020,1.55,1.55,3.69047619047619,,,,,,,35924.7901580191,849232.27919887,6238.82271159476,327350.418352645,5061.88973328849,366780.864025013,365445.723222121,701840.100940425,691977
10/10/2020,,1.53806896551724,3.66206896551724,,,,,,,32903.317694065,882135.596892935,7178.50259488553,334528.920947531,5817.50926088694,373719.124161366,372616.987964214,718359.767931742,718873
11/10/2020,,1.52283194192378,3.62579033791375,,,,,,,25744.1011317835,907879.698024719,6984.04757115301,341512.968518684,5650.42740691076,378781.013894655,378866.901907448,730411.886344333,734974
12/10/2020,,1.50452292800968,3.58219744764209,,,,,,,18680.783539517,926560.481564236,14186.9545529142,355699.923071598,11452.9499085129,384598.523155542,385451.859661296,744263.098870255,743479
13/10/2020,,1.48337592256503,3.53184743467865,,,,,,,21304.1201209032,947864.601685139,14774.2404902705,370474.163561868,11895.2665562268,390248.950562452,393189.531069502,757716.497458137,756472
14/10/2020,,1.45962492437992,3.4752974389998,,,,,,,20487.2650970601,968351.866782199,18799.4427934211,389273.60635529,15088.411866368,401701.900470965,403208.1541965,784985.42581174,779063
15/10/2020,,1.4335039322444,3.58375983061101,,,,,,,41026.7279302477,1009378.59471245,17255.3487969881,406528.955152278,13161.327077626,413597.167027192,414981.62994783,813307.489040851,809684
16/10/2020,,1.40524694494858,3.51311736237145,,,,,,,42012.2666714283,1051390.86138388,13578.0035948537,420106.958747131,10297.6404527134,428685.57889356,427769.10202565,849232.27919887,834770
17/10/2020,,1.37508796128252,3.43771990320629,,,,,,,52436.7191177629,1103827.58050164,9915.54483637658,430022.503583508,7472.31341580683,441846.905971186,439736.146683637,882135.596892935,867197
18/10/2020,,1.3432609800363,3.35815245009074,,,,,,,47167.035298329,1150994.61579997,11387.782707254,441410.286290762,8521.6480483613,452144.5464239,450472.689763681,907879.698024719,897034
19/10/2020,1.31,1.31,3.275,,,,,,,36176.8194658861,1187171.43526585,11035.8683896322,452446.154680394,8194.906038824,459616.859839706,459691.23157792,926560.481564236,910277
20/10/2020,,1.2755390199637,3.18884754990926,,,,,,,25687.7205525145,1212859.15581837,22285.9691566139,474732.123837008,16410.6911720991,468138.507888068,469298.725421275,947864.601685139,930745
21/10/2020,,1.24011203871748,3.10028009679371,,,,,,,28616.9932724155,1241476.14909078,23029.2655150045,497761.389352012,16804.9066685713,476333.413926892,480450.945563091,968351.866782199,957421
22/10/2020,,1.20395305505142,3.00988263762855,,,,,,,26838.3172771486,1268314.46636793,29025.3443705387,526786.733722551,20974.6876471052,492744.105098991,494710.579434628,1009378.59471245,999043
23/10/2020,,1.1672960677556,2.91824016938899,,,,,,,52331.1923364656,1320645.6587044,26382.5661528748,553169.299875426,18866.8141193315,509549.011767562,511389.093966643,1051390.86138388,1041075
24/10/2020,,1.13037507562008,2.82593768905021,,,,,,,52099.9176730476,1372745.57637744,20461.7308409621,573631.030716388,14470.7277863544,530523.699414667,529437.433314431,1103827.58050164,1086497
25/10/2020,,1.09342407743497,2.73356019358742,,,,,,,63131.348178704,1435876.92455615,14701.5681373084,588332.598853696,10275.0882210058,549390.513533999,546291.968497064,1150994.61579997,1138507
26/10/2020,,1.05667707199032,2.6416926799758,,,,,,,55057.8948314287,1490934.81938758,16583.3752594362,604915.974113133,11446.7973089661,563861.241320353,561302.796216962,1187171.43526585,1165278
27/10/2020,,1.02036805807623,2.55092014519056,,,,,,,40893.3750394451,1531828.19442702,15757.5034172706,620673.477530403,10735.3269108594,574136.329541359,574021.168376274,1212859.15581837,1198695
28/10/2020,,0.984731034482759,2.4618275862069,,,,,,,28087.5721465405,1559915.76657356,31148.0094517029,651821.486982106,20932.4769345863,585583.126850325,586851.514381513,1241476.14909078,1235132
29/10/2020,0.95,0.95,2.375,,,,,,,30238.9206602626,1590154.68723383,31453.8338434652,683275.320825571,20839.9670692191,596318.453761185,601302.174449695,1268314.46636793,1282769
30/10/2020,0.92,0.92,2.3,,,,,,,27384.9616821177,1617539.64891594,38676.2575157955,721951.578341367,25252.5392714816,617250.930695771,619291.778938229,1320645.6587044,1331984
31/10/2020,,0.879934837092732,2.19983709273183,,,,,,,51532.1491652042,1669071.79808115,34183.771225774,756135.349567141,22023.1579325715,638090.89776499,639822.627979796,1372745.57637744,1367625
01/11/2020,,0.84398440545809,2.10996101364522,,,,,,,49494.9217893953,1718566.71987054,25875.1795689272,782010.529136068,16357.3500157781,663343.437036472,661549.712693512,1435876.92455615,1413915
02/11/2020,,0.81193984962406,2.02984962406015,,,,,,,58080.8403244077,1776647.56019495,18098.6608908588,800109.190026927,11235.0288586162,685366.594969043,681340.590654065,1490934.81938758,1466433
03/11/2020,,0.78359231411863,1.95898078529657,,,,,,,48447.3597191621,1825094.91991411,19824.2855744095,819933.475601336,12095.568264105,701723.944984821,698476.317476054,1531828.19442702,1502763
04/11/2020,,0.758732943469785,1.89683235867446,,,,,,,34513.3708198408,1859608.29073395,18246.0993106402,838179.574911976,10953.9846728471,712958.973843438,712494.400010693,1559915.76657356,1543321
05/11/2020,,0.737152882205514,1.84288220551378,,,,,,,22805.419104967,1882413.70983892,34852.0598008017,873031.634712778,20612.8596660817,725054.542107543,725986.523797446,1590154.68723383,1601367
06/11/2020,,0.718643274853801,1.7966081871345,,,,,,,23694.9858166247,1906108.69565555,33932.5783888793,906964.213101658,19797.9687157581,736008.52678039,740558.467913924,1617539.64891594,1661853
07/11/2020,,0.702995265942634,1.75748816485659,,,,,,,20777.8725838805,1926886.56823943,40305.9328575336,947270.145959191,23232.3361297631,756621.386446471,758084.404172344,1669071.79808115,1748705
08/11/2020,0.69,0.69,1.725,,,,,,,37987.0722833747,1964873.6405228,33980.8000433177,981250.946002509,19378.9438876648,776419.355162229,777469.641270314,1718566.71987054,1787324
09/11/2020,,0.679448621553885,1.69862155388471,,,,,,,35569.1926833636,2000442.83320616,24429.4642150873,1005680.4102176,13805.3483279363,799651.691291992,797419.391150126,1776647.56019495,1807479
