Date,PC,PC_recal,Reff,Reff2,rien,rien,rien,rien,rien,Ei,Es,Ai,A,li,Ps,Ps_liss,P(tous),P(SPF)
05/04/2021,,,1.00460879471406,2.71515890463259,,,,,,33317.6180474763,4860764.24827017,16721.9105908002,2801367.65922033,9827.56745039131,1851266.35223201,1851197.65197744,4652376.12249418,4584468
06/04/2021,,,1.00136735778841,2.706398264293,,,,,,21421.429484011,4882185.67775418,18435.3468178991,2819803.00603823,10829.3265502691,1860171.66110896,1860907.87808137,4676444.52486434,4638311
07/04/2021,,,0.992953494848232,2.68365809418441,,,,,,24117.6225302394,4906303.30028442,19206.1926611163,2839009.19869935,11267.8330910924,1869999.22855936,1870694.50312562,4703005.5179735,4677421
08/04/2021,0.98,0.98,0.98,2.64864864864865,,,,,,26683.4072738074,4932986.70755822,20149.3432283857,2859158.54192773,11797.6260792402,1880828.55510962,1881266.60153547,4732273.96810937,4714428
09/04/2021,,,0.963139667350194,2.60308018202755,,,,,,29308.4705791104,4962295.17813733,20803.9037587,2879962.44568643,12148.4258115969,1892096.38820072,1892474.04273382,4762727.57105826,4752395
10/04/2021,,,0.943005291005291,2.54866294866295,,,,,,30239.0114788291,4992534.18961616,21180.3938385791,2901142.83952501,12327.5186775664,1903894.01427996,1904170.68355387,4794613.0469481,4776456
11/04/2021,,,0.92022966507177,2.48710720289668,,,,,,31247.7663720415,5023781.9559882,13670.9796930883,2914813.8192181,7925.92890908395,1916042.44009155,1915553.30223366,4827446.63022269,4781464
12/04/2021,,,0.89544558365611,2.42012319907057,,,,,,31623.3264729998,5055405.2824612,15460.2172739225,2930274.03649203,8923.52033618866,1928369.95876912,1926337.26164103,4860764.24827017,4827753
13/04/2021,,,0.869285840864788,2.34942119152645,,,,,,31418.690102464,5086823.97256367,17189.715842684,2947463.75233471,9872.8606913088,1936295.8876782,1936301.50490413,4882185.67775418,4862096
14/04/2021,,,0.842383230804284,2.27671143460617,,,,,,19712.6348794297,5106536.6074431,18982.5606446142,2966446.31297932,10844.1341142707,1945219.40801439,1945975.34459911,4906303.30028442,4893830
15/04/2021,,,0.815370547581074,2.20370418265155,,,,,,21596.0185829882,5128132.62602609,19697.6384334033,2986143.95141273,11188.4342471668,1955092.2687057,1955762.71120119,4932986.70755822,4925262
16/04/2021,,,0.788880585301638,2.13210969000443,,,,,,23195.5081291494,5151328.13415524,20476.3486154747,3006620.3000282,11561.6735576555,1965936.40281997,1966300.62613406,4962295.17813733,4957541
17/04/2021,,,0.763546138072454,2.06363821100663,,,,,,24688.964136363,5176017.0982916,20848.1404084732,3027468.44043667,11700.6307950098,1977124.83706714,1977380.49348956,4992534.18961616,4977941
18/04/2021,0.74,0.74,0.74,2,,,,,,24655.9993478033,5200673.0976394,20836.9601913325,3048305.40062801,11624.9153379115,1988686.5106248,1988798.4926511,5023781.9559882,4982538
19/04/2021,,,0.718874965190755,1.94290531132636,,,,,,24650.7562249452,5225323.85386435,13147.4483880316,3061452.84901604,7293.67490538904,2000387.1414198,1999750.38609195,5055405.2824612,5023904
20/04/2021,,,0.700803827751196,1.89406439932756,,,,,,24145.8688014632,5249469.72266581,14476.7864004306,3075929.63541647,7990.52687570576,2012012.05675772,2009935.17032906,5086823.97256367,5054659
21/04/2021,,,0.686419381787803,1.85518751834541,,,,,,23249.8306758231,5272719.55334163,15614.5419595463,3091544.17737601,8582.33800778538,2019305.73166311,2019119.95346249,5106536.6074431,5083861
22/04/2021,,,0.676354421407053,1.82798492272176,,,,,,14170.9197127681,5286890.4730544,16670.473612233,3108214.65098825,9134.91673045431,2027296.25853881,2027770.65420385,5128132.62602609,5111875
23/04/2021,,,0.671241740715425,1.81416686679845,,,,,,15134.5724871443,5302025.04554155,16674.454291673,3124889.10527992,9122.71975868718,2035878.5965466,2036237.68793083,5151328.13415524,5140238
24/04/2021,,,0.671714133819397,1.81544360491729,,,,,,15921.8463502649,5317946.89189181,16668.4678211099,3141557.57310103,9120.77980322972,2045013.51327705,2045086.0774722,5176017.0982916,5157743
25/04/2021,,,0.678404394825447,1.83352539142013,,,,,,16698.4900535892,5334645.3819454,16293.5706145399,3157851.14371557,8933.97145654146,2054136.23303574,2054106.8337268,5200673.0976394,5161367
26/04/2021,,,0.691945317840055,1.8701224806488,,,,,,16550.1359212978,5351195.5178667,15625.5482418662,3173476.69195744,8602.43735005439,2063257.01283897,2063115.96951392,5225323.85386435,5195581
27/04/2021,,,0.712969696969697,1.92694512694513,,,,,,16558.2613656322,5367753.77923233,9466.80076036382,3182943.4927178,5243.24029372414,2072190.98429551,2071518.64504183,5249469.72266581,5220393
28/04/2021,,,0.742110326320853,2.00570358465095,,,,,,16380.6635117914,5384134.44274412,10031.7933187086,3192975.28603651,5599.79182024355,2080793.42164556,2079117.39703455,5272719.55334163,5242508
29/04/2021,0.78,0.78,0.78,2.10810810810811,,,,,,16087.6114767096,5400222.05422083,10455.1416437719,3203430.42768028,5891.08314959795,2086036.66193929,2085776.66545584,5286890.4730544,5263811
30/04/2021,0.8,0.8,0.8,2.22222222222222,,,,,,10103.4363333941,5410325.49055423,11221.3853160121,3214651.81299629,6011.4564192922,2091636.45375953,2091850.23153795,5302025.04554155,5286481
01/05/2021,,,0.837189836660617,2.32552732405727,,,,,,11231.5225271616,5421557.01308139,11004.0603169144,3225655.87331321,5958.04893166713,2097527.53690913,2097621.70694994,5317946.89189181,5290474
02/05/2021,,,0.867029401088929,2.4084150030248,,,,,,12419.0401532065,5433976.05323459,10922.3345293545,3236578.20784256,5960.97409162771,2103538.99332842,2103529.90364599,5334645.3819454,5294028
03/05/2021,,,0.889993708408954,2.47220474558043,,,,,,13358.7920428716,5447334.84527747,10742.7870795979,3247320.99492216,5897.03886424486,2109497.04226009,2109481.74159507,5351195.5178667,5322957
04/05/2021,,,0.906557773744706,2.51821603817974,,,,,,13855.6055886621,5461190.45086613,10508.322093151,3257829.31701531,5791.54013161562,2115458.01635172,2115411.3953705,5367753.77923233,5343160
05/05/2021,,,0.917196612220205,2.54776836727835,,,,,,14356.4994349183,5475546.95030105,6582.95136455612,3264412.26837987,3637.23708002172,2121355.05521596,2120985.41466694,5384134.44274412,5360793
06/05/2021,,,0.922385238959468,2.56218121933185,,,,,,14578.6874650584,5490125.63776611,7309.14522570933,3271721.41360558,4043.34810977831,2127146.59534758,2126112.38843566,5400222.05422083,5377937
07/05/2021,,,0.922598669086509,2.56277408079586,,,,,,14584.3492451961,5504709.9870113,8081.54816040763,3279802.96176598,4470.85445515428,2130783.8324276,2130740.20269873,5410325.49055423,5396091
08/05/2021,,,0.918311917725348,2.55086643812597,,,,,,9266.83757677122,5513976.82458807,8701.73265990662,3288504.69442589,4809.1651354339,2134827.18053738,2135147.27966864,5421557.01308139,5400126
09/05/2021,0.91,0.91,0.91,2.52777777777778,,,,,,10359.7905900949,5524336.61517817,9042.9904079323,3297547.68483382,4988.01801191848,2139298.03499253,2139553.81307865,5433976.05323459,5403008
10/05/2021,,,0.898137931034483,2.4948275862069,,,,,,11457.7899166801,5535794.40509485,9396.57416320119,3306944.25899702,5168.33979657054,2144107.20012797,2144270.71691834,5447334.84527747,5426890
11/05/2021,,,0.883200725952813,2.45333534986893,,,,,,12267.5379393839,5548061.94303423,9577.1395012416,3316521.39849827,5248.32748742111,2149095.21813988,2149222.35625611,5461190.45086613,5443507
12/05/2021,,,0.865663399879008,2.40462055521947,,,,,,12608.6010856828,5560670.54411991,9623.6793990489,3326145.07789731,5250.36572827063,2154263.55793645,2154329.60321409,5475546.95030105,5459546
13/05/2021,,,0.846000967937084,2.35000268871412,,,,,,12894.1166993751,5573564.66081929,6146.693951255,3332291.77184857,3336.06152763762,2159511.88542388,2159250.85932862,5490125.63776611,5462585
14/05/2021,,,0.824688445251059,2.2908012368085,,,,,,12875.907352579,5586440.56817187,6912.15721637939,3339203.92906495,3729.52461243432,2164762.25115215,2163861.59924121,5504709.9870113,5479977
15/05/2021,,,0.802200846944948,2.29200241984271,,,,,,12625.1373526194,5599065.70552449,7716.70686458539,3346920.63592953,4010.22647083807,2168098.31267978,2168061.67245901,5513976.82458807,5488878
16/05/2021,,,0.779013188142771,2.2257519661222,,,,,,7839.75355966413,5606905.45908415,8308.1416436654,3355228.7775732,4293.63827878428,2171827.83729222,2172064.88463467,5524336.61517817,5491171
17/05/2021,,,0.755600483968542,2.15885852562441,,,,,,8543.59959487228,5615449.05867902,8590.82145802715,3363819.59903123,4413.01037998884,2175838.06376306,2176036.92308983,5535794.40509485,5510892
18/05/2021,,,0.732437749546279,2.09267928441794,,,,,,9191.44877527814,5624640.5074543,8842.0283980166,3372661.62742924,4512.94084478132,2180131.70204184,2180246.15127426,5548061.94303423,5526321
19/05/2021,0.71,0.71,0.71,2.02857142857143,,,,,,9556.57384082164,5634197.08129512,8889.08947241313,3381550.71690166,4506.56757340259,2184544.71242183,2184610.8203442,5560670.54411991,5539916
20/05/2021,,,0.688762250453721,1.96789214415349,,,,,,9527.06508250792,5643724.14637763,8776.15973901198,3390326.87664067,4418.79807341676,2189057.65326661,2189056.20391161,5573564.66081929,5568551
21/05/2021,,,0.669199516031458,1.91199861723274,,,,,,9444.13781767747,5653168.28419531,5487.3000186485,3395814.17665932,2743.91374588236,2193564.22084001,2193280.15643303,5586440.56817187,5581351
22/05/2021,,,0.651786811857229,1.8622480338778,,,,,,9141.89422033097,5662310.17841564,6020.01381943141,3401834.19047875,2990.25985820536,2197983.01891343,2197168.23055142,5599065.70552449,5593962
23/05/2021,,,0.636999153055051,1.81999758015729,,,,,,8695.71801527742,5671005.89643092,6517.04933328614,3408351.23981203,3217.00707134744,2200726.93265931,2200643.22898485,5606905.45908415,5603666
24/05/2021,,,0.625311554748941,1.78660444213983,,,,,,5246.35928793298,5676252.25571885,6813.5468044786,3415164.78661651,3344.80084428773,2203717.19251752,2203884.01467913,5615449.05867902,5605895
25/05/2021,,,0.617199032062916,1.76342580589405,,,,,,5568.60554172663,5681820.86126058,6823.3974918583,3421988.18410837,3334.47277887785,2206934.19958886,2207029.01349644,5624640.5074543,5609050
26/05/2021,,,0.613136600120992,1.75181885748855,,,,,,5854.94508520123,5687675.80634578,6785.94006726442,3428774.12417564,3305.44823618699,2210279.00043315,2210287.94629048,5634197.08129512,5621696
27/05/2021,,,0.613599274047187,1.75314078299196,,,,,,5975.83604647752,5693651.64239226,6579.61189019943,3435353.73606583,3199.66297711576,2213613.47321203,2213582.3733229,5643724.14637763,5635629
28/05/2021,,,0.619062068965517,1.76874876847291,,,,,,5880.09534732444,5699531.73773958,6257.30788995142,3441611.04395579,3043.50130534721,2216918.92144822,2216839.57364519,5653168.28419531,5646897
29/05/2021,0.63,0.63,0.63,1.8,,,,,,5790.54655260463,5705322.28429219,3766.86410987995,3445377.90806567,1836.22575077671,2220118.58442533,2219852.92347321,5662310.17841564,5657572
30/05/2021,0.63,0.63,0.63,1.8,,,,,,5609.45965701111,5710931.7439492,4044.75221570489,3449422.66028137,1949.0119396043,2223162.08573068,2222552.25145583,5671005.89643092,5666113
31/05/2021,,,0.618364092048303,1.76675454870944,,,,,,5383.18918567858,5716314.93313488,4252.73471585423,3453675.39499723,2049.23077982049,2224998.31148146,2224896.55361668,5676252.25571885,5667324
01/06/2021,,,0.609889774942406,1.74254221412116,,,,,,3305.20635139807,5719620.13948628,4363.74748294473,3458039.14248017,2091.54261626722,2226947.32342106,2227019.58970192,5681820.86126058,5677172
02/06/2021,,,0.604587833219412,1.72739380919832,,,,,,3508.22149128774,5723128.36097756,4311.01113307012,3462350.15361324,2058.03337156353,2228996.55420088,2229027.24006132,5687675.80634578,5685915
03/06/2021,,,0.60246905141642,1.72134014690406,,,,,,3620.48780160325,5726748.84877917,4256.18212444328,3466606.33573768,2026.69129341175,2231088.09681715,2231072.90930312,5693651.64239226,5694076
04/06/2021,,,0.60354421407053,1.72441204020151,,,,,,3644.60130147905,5730393.45008065,4127.32103930495,3470733.65677699,1963.31087995404,2233146.13018871,2233116.6177699,5699531.73773958,5701029
05/06/2021,,,0.607824105718843,1.73664030205384,,,,,,3555.0341051624,5733948.48418581,3958.76679006008,3474692.42356705,1884.11621498764,2235172.82148212,2235125.34031209,5705322.28429219,5707683
06/06/2021,,,0.615319510898458,1.75805574542417,,,,,,3488.62508873056,5737437.10927454,2425.61711699601,3477118.04068404,1156.82222298947,2237136.13236208,2236983.5815431,5710931.7439492,5712753
07/06/2021,,,0.626041214146477,1.78868918327565,,,,,,3385.55692005137,5740822.66619459,2565.46537956595,3479683.50606361,1227.87752195061,2239020.24857707,2238655.43881449,5716314.93313488,5713917
08/06/2021,0.64,0.64,0.64,1.82857142857143,,,,,,3272.03215270067,5744094.69834729,2634.46264891421,3482317.96871252,1267.17073056106,2240177.07080006,2240114.31262334,5719620.13948628,5719935
09/06/2021,,,0.657206652996127,1.87773329427465,,,,,,2033.757955561,5746128.45630285,2635.50231613211,3484953.47102866,1275.6104555177,2241404.94832201,2241435.9513583,5723128.36097756,5725492
10/06/2021,,,0.677671957671958,1.93620559334845,,,,,,2196.29124190037,5748324.74754475,2551.82795260309,3487505.29898126,1244.26193680675,2242672.11905257,2242677.47387075,5726748.84877917,5729927
11/06/2021,,,0.701406698564593,2.00401913875598,,,,,,2317.11219302595,5750641.85973778,2483.3192624901,3489988.61824375,1221.01878105579,2243947.72950808,2243929.9404729,5730393.45008065,5733838
12/06/2021,,,0.728421660211134,2.08120474346038,,,,,,2395.25622285044,5753037.11596063,2387.97490831536,3492376.59315207,1184.94492201805,2245191.99144489,2245170.73809877,5733948.48418581,5737810
13/06/2021,,,0.75872762714868,2.1677932204248,,,,,,2409.1469216358,5755446.26288226,2285.4099474393,3494662.0030995,1145.21125344508,2246413.01022595,2246385.97660724,5737437.10927454,5740665
14/06/2021,,,0.792335383914331,2.20093162198425,,,,,,2446.9450060163,5757893.20788828,1425.77666685939,3496087.77976636,732.152864002101,2247597.95514797,2247513.9265639,5740822.66619459,5741354
15/06/2021,,,0.829255715045189,2.30348809734775,,,,,,2466.11299244326,5760359.32088072,1516.14734524891,3497603.92711161,790.664847084023,2248743.16640141,2248539.31982305,5744094.69834729,5744589
16/06/2021,,,0.869499405078352,2.41527612521765,,,,,,2482.58119117244,5762841.9020719,1574.55402251062,3499178.48113412,834.160389489234,2249475.31926541,2249451.78056452,5746128.45630285,5747647
17/06/2021,,,0.913077238550923,2.53632566264145,,,,,,1611.41839050856,5764453.3204624,1601.98739214863,3500780.46852627,862.292240226232,2250265.9841125,2250300.10957424,5748324.74754475,5749691
18/06/2021,0.96,0.96,0.96,2.66666666666667,,,,,,1821.28706424933,5766274.60752665,1585.88827066469,3502366.35679694,867.292891788818,2251100.14450199,2251121.13845506,5750641.85973778,5752872
19/06/2021,,,1.01027847396268,2.80632909434079,,,,,,2014.7276733356,5768289.33519999,1585.62036389878,3503951.97716084,880.900202165991,2251962.43674221,2251970.8998053,5753037.11596063,5755496
20/06/2021,,,1.06392344497608,2.95534290271132,,,,,,2187.05393758238,5770476.38913757,1573.49503682269,3505525.47219766,887.800677279532,2252829.729634,2252838.23345014,5755446.26288226,5757311
21/06/2021,,,1.12094569757728,3.11373804882577,,,,,,2312.78104477018,5772789.17018234,1560.21318439998,3507085.68538206,893.729228822216,2253710.62983617,2253716.87091114,5757893.20788828,5757798
22/06/2021,,,1.18135601630338,3.28154448973162,,,,,,2472.0958665491,5775261.26604889,997.925536177758,3508083.61091824,580.110620583147,2254598.43051345,2254557.57791306,5760359.32088072,5760002
23/06/2021,,,1.2451651856915,3.45879218247639,,,,,,2623.75543062037,5777885.02147951,1111.94145980641,3509195.55237804,655.663343129866,2255492.15974227,2255346.99062016,5762841.9020719,5762322
24/06/2021,,,1.31238399027873,3.64551108410757,,,,,,2782.83870513145,5780667.86018464,1213.26176959868,3510408.81414764,725.301962400936,2256072.27036285,2256075.19243999,5764453.3204624,5764329
25/06/2021,,,1.38302321460216,3.84173115167267,,,,,,1903.65881040942,5782571.51899505,1299.76319248453,3511708.57734013,787.339417529628,2256727.93370598,2256782.40875528,5766274.60752665,5766315
26/06/2021,,,1.45709364319891,4.04748234221918,,,,,,2267.80324555391,5784839.32224061,1357.20075040775,3513065.77809053,832.601176117212,2257453.23566838,2257500.66873564,5768289.33519999,5768443
27/06/2021,,,1.53460606060606,4.26279461279461,,,,,,2644.09634325758,5787483.41858386,1433.24493481728,3514499.02302535,889.954511957578,2258240.57508591,2258280.26179249,5770476.38913757,5770021
28/06/2021,,,1.61557125136073,4.48769792044646,,,,,,3024.74636726339,5790508.16495113,1503.70976849718,3516002.73279385,944.551955023259,2259073.17626203,2259116.11853018,5772789.17018234,5770530
29/06/2021,1.7,1.7,1.7,4.72222222222222,,,,,,3369.93855844534,5793878.10350957,1577.43378693675,3517580.16658078,1001.82193384744,2259963.13077399,2260006.80425476,5775261.26604889,5775301
30/06/2021,1.74,1.74,1.74,4.83333333333333,,,,,,3793.69329920502,5797671.79680878,1067.84061270983,3518648.00719349,685.317171747498,2260907.68272901,2260898.90238713,5777885.02147951,5775303
01/07/2021,,,1.81544101633394,5.04289171203872,,,,,,4238.86384431152,5801910.66065309,1266.21621213815,3519914.22340563,816.409168399349,2261909.50466286,2261778.16113545,5780667.86018464,5777965
02/07/2021,,,1.88411705989111,5.23365849969752,,,,,,4730.82579872403,5806641.48645181,1464.1932735868,3521378.41667922,951.874683572687,2262594.8218346,2262634.50508337,5782571.51899505,5780648
03/07/2021,,,1.9463206291591,5.40644619210862,,,,,,3312.36633011291,5809953.85278193,1663.32162759207,3523041.73830681,1088.9086922149,2263411.231003,2263517.26747563,5784839.32224061,5783654
04/07/2021,,,2.00234422262553,5.56206728507092,,,,,,4117.0630289535,5814070.91581088,1842.16906943299,3524883.90737624,1213.17788104031,2264363.10568658,2264468.72764861,5787483.41858386,5786203
05/07/2021,,,2.05248033877798,5.70133427438328,,,,,,4981.78702832708,5819052.70283921,2063.34277796863,3526947.25015421,1365.72958771382,2265452.01437879,2265555.51836111,5790508.16495113,5786999
06/07/2021,,,2.09702147610405,5.82505965584459,,,,,,5887.12625257922,5824939.82909179,2295.53702139613,3529242.78717561,1525.99098395225,2266665.19225983,2266782.11533961,5793878.10350957,5790584
07/07/2021,,,2.13626013309135,5.93405592525375,,,,,,6747.77700310598,5831687.60609489,2552.55695403478,3531795.34412964,1703.09728754058,2268030.92184754,2268158.14654713,5797671.79680878,5794665
08/07/2021,,,2.17048880822747,6.02913557840963,,,,,,7786.48090797212,5839474.08700286,1781.64465361548,3533576.98878326,1192.45187884077,2269556.9128315,2269595.41112437,5801910.66065309,5799107
09/07/2021,2.2,2.2,2.2,6.11111111111111,,,,,,8888.98851580282,5848363.07551867,2208.63690111307,3535785.62568437,1482.14269042309,2271260.01011904,2271071.37271686,5806641.48645181,5803687
10/07/2021,,,2.22508620689655,6.18079501915709,,,,,,10106.2745504138,5858469.35006908,2666.6147293443,3538452.24041372,1793.4433301976,2272452.46199788,2272568.82957954,5809953.85278193,5808383
11/07/2021,,,2.24603992740472,6.23899979834644,,,,,,7189.45404826032,5865658.80411734,3145.42557149017,3541597.66598521,2119.36545092862,2273934.6046883,2274178.1997128,5814070.91581088,5812639
12/07/2021,,,2.2631536600121,6.28653794447805,,,,,,9057.53866369668,5874716.34278104,3599.82963321046,3545197.49561842,2429.19972111806,2275728.0480185,2275979.74263743,5819052.70283921,5813899
13/07/2021,,,2.27671990320629,6.32422195335081,,,,,,11084.9056024258,5885801.24838346,4148.92799334731,3549346.42361176,2803.13312686991,2277847.41346943,2278102.30996545,5824939.82909179,5820849
14/07/2021,,,2.28703115547489,6.35286432076359,,,,,,13222.7206209661,5899023.96900443,4731.89169590019,3554078.31530767,3200.03586568896,2280276.61319055,2280564.54232328,5831687.60609489,5829724
15/07/2021,,,2.29437991530551,6.37327754251529,,,,,,15271.2562215242,5914295.22522595,5558.04366008504,3559636.35896775,3638.25883814894,2283079.74631742,2283394.22002657,5839474.08700286,5833341
16/07/2021,,,2.29905868118572,6.38627411440479,,,,,,17727.6360591156,5932022.86128507,3952.29896016471,3563588.65792792,2588.20345737364,2286279.7821831,2286405.58614905,5848363.07551867,5844249
17/07/2021,,,2.30135995160315,6.39266653223096,,,,,,20329.3936762992,5952352.25496137,4977.96618651917,3568566.62411443,3260.71391893074,2289918.04102125,2289551.68953573,5858469.35006908,5855198
18/07/2021,,,2.30157622504537,6.3932672917927,,,,,,23187.6333470324,5975539.8883084,6091.42287392707,3574658.04698836,3990.56601687312,2292506.24447863,2292796.75638329,5865658.80411734,5867730
19/07/2021,2.3,2.3,2.3,6.38888888888889,,,,,,16528.9767426383,5992068.86505104,7266.11738292923,3581924.16437129,4760.17942354795,2295766.95839756,2296337.90214199,5874716.34278104,5871881
20/07/2021,,,2.29692377495463,6.38034381931841,,,,,,20844.6567407282,6012913.52179177,8392.55124522039,3590316.71561651,5497.6522397488,2299757.52441443,2300351.94896265,5885801.24838346,5890062
21/07/2021,,,2.29264004839685,6.36844457888015,,,,,,25512.7551914144,6038426.27698318,9744.1438012478,3600060.85941776,6381.94898128163,2304517.70383798,2305122.71312439,5899023.96900443,5911601
22/07/2021,,,2.28744131881428,6.35400366337299,,,,,,30412.257428223,6068838.53441141,11176.8676530984,3611237.72707086,7318.58172346786,2310015.35607773,2310696.66238541,5914295.22522595,5933510
23/07/2021,,,2.28162008469449,6.33783356859582,,,,,,35076.9114886433,6103915.44590005,12751.9728638697,3623989.69993473,8347.54800493173,2316397.30505901,2317138.9447191,5932022.86128507,5953071
24/07/2021,,,2.27546884452511,6.32074679034752,,,,,,40643.0883925327,6144558.53429258,9093.01341157193,3633082.7133463,5950.43162734978,2323715.88678248,2324021.72940387,5952352.25496137,5978695
25/07/2021,,,2.26928009679371,6.30355582442697,,,,,,46502.2950816094,6191060.82937419,11471.1310136045,3644553.8443599,7504.07642666202,2332063.43478741,2331233.82103873,5975539.8883084,5993937
26/07/2021,,,2.2633463399879,6.28707316663306,,,,,,52905.3699611214,6243966.19933531,14044.9488405496,3658598.79320045,9184.59186890926,2338013.86641476,2338688.31725222,5992068.86505104,5999244
27/07/2021,,,2.25796007259528,6.27211131276467,,,,,,37611.1716097535,6281577.37094506,16747.7804251421,3675346.5736256,10948.4126741604,2345517.94284142,2346832.12422034,6012913.52179177,6026115
28/07/2021,,,2.25341379310345,6.25948275862069,,,,,,47302.3646662305,6328879.73561129,19322.4822091148,3694669.05583471,12627.6881359114,2354702.53471033,2356064.4152421,6038426.27698318,6054049
29/07/2021,2.25,2.25,2.25,6.25,,,,,,57744.2010854956,6386623.93669679,22394.4791527931,3717063.5349875,14631.5118213117,2365650.94738449,2367028.8200426,6068838.53441141,6079239
