Date,rien,rien,rien,rien,rien,rien,rien,rien,P(tous),A,P(SPF),Pi,Hi,His,Ci,Cis,Date,CDi,HDi,HDs,Di,D,CDs,C2Os,COis,COi,OBs,Cos,HOi,HOis,Ois,Oi,Oos,Oo,O,H2Rs,HRs,HRi,Ri,Hos,H,D,R,C,Mi,M,Oref,Href,Cref,Rref,Dref,Vref,Wref,Hiref,Ciref,Diref,Riref,Hsref,Csref,Rsref,Dsref,Tous,dTous,sref,1a0,0a1,Vi,Vs,VDi,VD,Bi,BDi,HsBs,BDs,BFi,F,BRstemp,BRs,BRi,FR,DD,Bio,eHB
11/12/2020,,,,,,,,,2357573.81495488,1356031.94371755,2351372,4551.99865800841,1049.95242223805,242310.807223804,197.268169554158,40588.8167511544,,54.6473684390765,194.36280851301,28231.9009584866,249.010176952087,39552.0035709752,11320.1026124885,29268.7141386658,26224.2586010686,139.924149602171,14475.4318287817,37544.3612135571,140.638561634001,33046.292711164,59270.5513122325,280.562711236176,51479.4926176579,184.220079567553,7791.05869457456,140443.796802999,127687.288810979,675.361437011685,859.581516579237,216508.813228767,25801.9939950373,39552.0035709752,176909.384519552,3044.45553759724,3502.04623577035,758307.177466265,,24975,2884,175891,39631,129501,17936,1340,180,306,1241,257558,41010,183381,40524,2356602.50326938,0.0411996298629081,8678,0.2,0.8,757.051306300032,129032.451004709,60.8834433359794,17494.6136472733,47.4251382399252,12.3443832547106,256786.239052586,1192.52256745456,28.4077783879414,7641.00832910611,3892.58365341408,4605.43436897814,0,184550.392848658,40744.5261384298,1036.46656324292,0.52510765097577
12/12/2020,,,,,,,,,2371064.15973521,1362537.34497767,2365319,4583.21202293609,1158.08511476063,243468.892338565,193.418898647514,40782.2356498019,,55.7941499174392,212.328113661993,28444.2290721486,268.122263579433,39820.1258345546,11375.896762406,29406.3388873959,26376.42176049,152.16315942139,14517.5456193629,37752.318522896,150.351009337367,33196.6437205014,59573.0654809912,302.51416875876,51687.7290202428,208.236402584902,7885.33646074842,141045.783896113,128327.224478823,639.935667843165,848.172070428067,217606.090202922,25862.8021356425,39820.1258345546,177743.850577787,3029.91712690592,3425.12690817546,761732.30437444,,24980,2861,176743,39825,129501,17936,1097,127,199,875,258655,41137,184256,40723,2367696.42790009,0.142034614343569,8696,0.133333333333333,0.866666666666667,668.932467746275,129701.383472456,73.6257307270527,17568.2393780003,42.1137905812066,11.5140009138991,257986.437957928,1204.03656836846,29.3437307385158,7670.35205984462,4007.67606480778,4605.43436897814,0,185414.202637631,41024.1624029231,1037.72262217171,-12.0746820163295
13/12/2020,,,,,,,,,2382481.61894782,1369189.36536247,2376852,4398.99528938043,1291.30700231534,244760.19934088,180.914560392079,40963.150210194,,56.2418718895194,211.657187410062,28655.8862595587,267.899059299581,40088.0248938542,11432.1386342955,29531.0115758985,26516.6929527516,140.271192261585,14557.9308007002,37948.8315870471,157.814535643327,33354.4582561447,59871.1512088961,298.085727904909,51927.6404601559,239.91143991307,7943.51074874026,141786.704614983,128845.346175666,518.121696843009,758.033136756079,218619.252339135,26140.9470017449,40088.0248938542,178490.842263944,3014.31862314689,3107.68828706508,764839.992661505,,25239,2871,176995,39975,129501,17936,669,89,150,266,259324,41226,184522,40873,2378749.17218352,0.156662143145832,8690,0.0666666666666667,0.933333333333333,559.974131008302,130261.357603464,87.0905686188087,17655.3299466192,40.3851813372239,11.4452432142491,259318.13014158,1215.48181158271,24.4003319236458,7694.75239176827,4125.69089603946,4605.43436897814,0,186185.594655712,41303.5067054369,1042.26222837104,-47.0146201393054
14/12/2020,,,,,,,,,2393106.63681086,1374563.05897893,2379915,4063.42215853802,1397.46358800858,246157.662928889,163.708562984856,41126.8587731788,,87.6181586153536,197.186841271331,28853.07310083,284.804999886685,40372.8298937409,11519.7567929109,29607.101980268,26673.5618791504,156.868926398809,14600.1223691904,38193.3186720612,154.735118918011,33509.1933750627,60182.755254213,311.604045316824,52178.690960399,251.050500243073,8004.06429381401,142668.537679817,129216.339146975,370.992971309926,622.043471552999,219510.115961161,26647.5469677273,40372.8298937409,179095.09449893,2933.54010111759,2665.95857052943,767505.951232035,,25481,2906,177647,40346,129501,17936,1324,210,372,693,260648,41436,185215,41245,2388184.48157136,0.205680564492521,8707,0,1,517.060445237775,130778.418048702,95.92104639775,17751.2509930169,42.1915684901996,11.6306066916375,260757.785298079,1227.11241827435,20.7861185241127,7715.53851029238,4247.91770681678,4605.43436897814,0,186810.633009223,41599.9423120153,1052.03707164549,-60.5755819378683
15/12/2020,,,,,,,,,2403951.32842132,1382034.28638147,2391447,3850.80305891891,1118.30373359641,247275.966662485,159.776207094171,41286.634980273,,80.4870247100213,173.962521392742,29027.0356222228,254.449546102763,40627.2794398437,11600.2438176209,29686.3911626521,26841.8975362105,168.335657060095,14645.2276719916,38442.1413538314,144.731648313663,33653.9250233764,60495.8225595867,313.067305373755,52622.6433765265,443.952416127511,7873.17918306025,143308.371036613,129620.929495641,404.590348665195,848.542764792706,220591.702822091,26684.2638403943,40627.2794398437,179919.318079446,2844.49362644164,2732.49932532251,770238.450557357,,25240,2881,179087,40653,133545,18419,1562,211,314,1476,262210,41647,186691,41559,2399503.59829851,0.185017478109101,8720,1,0,553.485848508903,131331.903897211,93.6886380282926,17844.9396310452,45.1053028012102,11.5769115070725,261921.194334477,1238.68932978142,19.2610827916178,7734.799593084,4294.15843891628,4605.43436897814,0,187654.11767253,41865.9687696251,1066.30438014801,-81.103973232006
16/12/2020,,,,,,,,,2412693.27603103,1391117.02134591,2409062,3878.69493991509,1073.35485060882,248349.321513094,162.742625446898,41449.3776057199,,69.1616599332242,160.146340752649,29187.1819629754,229.308000685874,40856.5874405296,11669.4054775541,29779.9721281658,26996.2454641994,154.347927988936,14692.8350569106,38665.6509417535,130.966850387885,33784.8918737642,60781.1373379635,285.314778376822,53161.8031464094,539.159769882914,7619.33419155416,143927.870070634,130011.378946513,390.449450872591,929.609220755505,221724.775823523,26624.5456895714,40856.5874405296,180820.580998074,2783.72666396637,2805.34008930627,773043.790646663,,25315,2850,180311,40942,133545,18419,1664,220,292,1263,263874,41867,187954,41851,2412462.52612075,0.00956399690649839,8754,0.966666666666667,0.0333333333333333,669.324824791388,132001.228722002,84.8916850416612,17929.8313160869,47.6073849190707,10.7199163728081,263042.156570005,1249.40924615423,19.2873065079093,7754.08689959191,4345.20563133263,4605.43436897814,0,188574.667897666,42105.9966866838,1083.90454218636,-83.9914417782675
17/12/2020,,,,,,,,,2424332.75801529,1401311.20152484,2427316,4191.04051031149,991.475006683276,249340.796519777,179.503192787898,41628.8807985078,,61.4159445975939,162.01000800994,29349.1919709854,223.425952607534,41080.0133931371,11730.8214221517,29898.0593763561,27151.7924877327,155.547023533316,14739.7713763158,38882.6139098844,123.697708718068,33908.5895824823,61060.3820702149,279.244732251384,53657.34583939,495.542692980584,7403.03623082496,144454.134167802,130464.45471636,453.075769847172,948.618462827755,222868.500160547,26472.2963592305,41080.0133931371,181741.550448005,2746.26688862336,3199.56550362821,776243.356150292,,25182,2808,181506,41200,133545,18419,1364,151,261,1233,265238,42018,189187,42112,2426848.4178755,-0.103767102593228,8757,0.933333333333333,0.0666666666666667,791.73244198917,132792.961163991,72.7273498040429,18002.5586658909,46.9363194051293,11.2860502840445,264080.567896093,1260.69529643827,19.6920529120371,7773.77895250395,4397.30005000173,4605.43436897814,0,189515.329400509,42340.7086895754,1099.86275839541,-116.641710899352
18/12/2020,,,,,,,,,2438437.54355387,1411571.34606428,2442990,4598.64864528156,939.595946376215,250280.392466153,200.152585358878,41829.0333838667,,58.8950561167836,183.286581061492,29532.4785520469,242.181637178276,41322.1950303154,11789.7164782685,30039.3169055982,27318.2753167278,166.482828995057,14783.9145290514,39107.9917949963,125.994290668567,34034.5838731509,61352.8591898785,292.477119663621,54127.5972319412,470.251392551188,7225.26195793739,144884.296657089,130988.031997708,523.577281347156,993.828673898344,224077.26620513,26203.1262610232,41322.1950303154,182710.928022079,2721.04158887039,3659.05269890534,779902.408849197,,24977,2773,182656,41455,137358,18774,1285,176,264,1188,266523,42194,190375,42376,2441710.00422689,-0.134203177836884,8795,0.9,0.1,872.009512706818,133664.970676698,74.4423899528696,18077.0010558438,44.1431527356672,9.56875761711599,265064.306995205,1270.26405405539,19.8500724315954,7793.62902493554,4446.76284812232,4605.43436897814,0,190504.557047015,42592.4590843708,1114.58708108236,-113.216106017904
19/12/2020,,,,,,,,,2454216.00937431,1420211.38394884,2460555,4924.31235429924,946.401565339282,251226.794031493,216.60685614133,42045.640240008,,61.5293707148756,210.974563965421,29743.4531160123,272.503934680296,41594.6989649957,11851.2458489834,30194.3943910246,27496.6987380515,178.423421323776,14824.0776965037,39347.9445870349,138.970213771276,34173.5540869222,61670.2528249736,317.393635095046,54618.3021642951,490.704932353903,7051.95066067854,145264.14658855,132018.590832198,1030.55883449013,1521.26376684404,225846.74082635,25380.0532051422,41594.6989649957,184211.878693903,2697.69565297307,3977.91078895996,783880.319638157,,24851,2727,183571,41644,137358,18774,1004,123,190,916,267527,42317,191291,42566,2455278.33445104,-0.0432857202735047,8819,0.866666666666667,0.133333333333333,851.714891166297,134516.685567864,76.3239526963925,18153.3250085402,40.1631674522851,8.31444740964507,266050.871727996,1278.57850146504,30.9240559818891,7824.55308091743,4489.39173357374,4605.43436897814,0,192036.43177482,42873.2774664607,1115.51174514311,-121.064826060545
20/12/2020,,,,,,,,,2470044.28100592,1428192.56503617,2473354,4934.74904039688,1022.613884516,252249.407916009,173.337078707443,42218.9773187154,,65.7785665850982,234.413454754508,29977.8665707668,300.192021339606,41894.8909863353,11917.0244155685,30301.952903147,27661.6182264894,164.919488437863,14862.2178233585,39578.6426420579,154.956840277841,34328.5109272,61990.1291536893,319.876328715705,55090.6591564394,472.356992144305,6899.46999724994,145724.053099327,132926.975798808,908.384966610465,1380.74195875477,227518.435694974,24730.9722210343,41894.8909863353,185585.404581785,2640.33467665756,3912.13515588088,787792.454794038,,24993,2754,183806,41775,137358,18774,599,91,131,245,268126,42408,191536,42697,2468196.28761937,0.0748162047443919,8900,0.833333333333333,0.166666666666667,771.742591287829,135288.428159152,86.9321947335786,18240.2572032737,38.1401268547379,7.70443311664712,267111.625739367,1286.28293458168,27.5955513291501,7852.14863224658,4524.35329347923,4605.43436897814,0,193437.553214031,43181.1739209169,1118.35188755206,-70.5005197986357
21/12/2020,,,,,,,,,2483331.18303754,1436261.93360765,2479151,4701.49981735332,1122.0702694487,253371.478185457,166.370001844368,42385.3473205598,,69.0438593439555,182.120230035425,30159.9868008022,251.16408937938,42146.0550757146,11986.0682749124,30399.2790456474,27795.3840070741,133.765780584654,14901.2760534657,39781.4522819865,167.69563056103,34496.206557761,62291.590564835,301.461411145683,55559.2439169974,468.584760557998,6732.34664783762,146329.937506334,133777.48106596,850.505267152184,1319.09002771018,229078.145236538,24293.332948919,42146.0550757146,186893.031930717,2603.89503857332,3579.42954790462,791371.884341942,,25233,2746,184464,42126,137358,18774,1284,179,354,690,269410,42587,192226,43051,2480966.23790494,0.0952327723644422,8900,0.8,0.2,661.1577254913,135949.585884643,99.2822965636317,18339.5394998374,39.0582301072554,7.71492260316372,268272.754238923,1293.99785718485,23.7125691199626,7875.86120136654,4554.64771802966,4605.43436897814,0,194768.893132083,43440.0529328995,1125.98262593619,-101.843827302728
22/12/2020,,,,,,,,,2495569.57681877,1442693.6853354,2490946,4301.98858307931,1201.53221444901,254573.010399906,153.678626035908,42539.0259465957,,67.6966145266299,173.016322780766,30333.003123583,240.712937307396,42386.768013022,12053.764889439,30485.2610571567,27892.299108159,96.9151010848982,14944.5884367578,39946.063997598,134.196448031569,34630.4030057926,62522.7021139514,231.11154911646,56031.2776490655,472.033732068121,6491.42446488596,147070.578323935,134510.625480947,733.144414986891,1205.17814705501,230508.690659914,24064.3197399929,42386.768013022,188078.6102636,2592.9619489977,3100.45636863029,794472.340710573,,24964,2728,186058,42507,140766,19195,1783,256,386,1621,271193,42843,193847,43437,2491695.72406259,0.15522920267051,8945,0.766666666666667,0.233333333333333,676.748999571542,136626.334884215,107.788122678185,18447.3276225156,43.3123832920483,7.87682116481483,269517.598836664,1301.87467834966,21.0568952906033,7896.91809665715,4583.28400614373,4605.43436897814,0,195975.528360257,43688.6426913717,1140.36129277281,-92.2793894299593
23/12/2020,,,,,,,,,2507912.89329075,1451148.3293809,2505875,4077.81510181236,1204.07876585684,255777.089165763,145.637371688313,42684.663318284,,63.3200961372275,154.274644640122,30487.2777682231,217.594740777349,42604.3627537994,12117.0849855763,30567.5783327078,27965.4473553416,73.1482471826821,14993.1415800448,40082.5323409179,128.802582073059,34759.2055878656,62724.6529432072,201.950829255744,56509.2256754012,477.948026335696,6215.42726780601,147845.942491391,135173.875394817,663.249913870153,1141.19794020585,231845.227852895,23931.861312868,42604.3627537994,189192.311955809,2602.1309773661,2873.73633595552,797346.077046528,,24884,2710,187272,42783,140766,19195,1426,200,278,1235,272619,43043,195082,43715,2504222.94244991,0.147132336642004,8938,0.733333333333333,0.266666666666667,693.85411542175,137320.188999637,105.862377318137,18553.1899998337,48.5531432870575,7.94002897263818,270770.230745808,1309.8147073223,20.192590668612,7917.11068732576,4612.37760257373,4612.37760257373,6.94323359558894,197109.422643135,43914.1774611217,1153.83858282303,-132.949270148791
24/12/2020,,,,,,,,,2517732.85952232,1461251.35929068,2527509,4135.29270091699,1147.16595543421,256924.255121197,146.692242627589,42831.3555609116,,57.2979970446996,140.494238593294,30627.7720068164,197.792235637994,42802.1549894374,12174.382982621,30656.9725782906,28022.8305223102,57.383166968546,15045.9657036715,40197.2135049312,118.977000801993,34878.1825886676,62901.0131109777,176.360167770537,57049.6818043509,540.456128949765,5851.33130662678,148586.944964802,135770.336530435,596.461135617312,1136.91726456708,233158.520034077,23765.73508712,42802.1549894374,190303.540921014,2634.14205598045,2988.12674548278,800334.203792011,,24639,2652,188639,43073,140766,19195,1454,187,292,1390,274073,43230,196472,44007,2518456.99408027,-0.0287613737575285,8955,0.7,0.3,790.292679396169,138110.481679033,96.7281178162093,18649.9181176499,52.824123626724,12.3696223927556,271970.220824869,1322.18432971505,21.0957842450998,7938.20647157086,4637.06522939406,4637.06522939406,24.6876268203323,198241.747392584,44124.3393191524,1148.50967299157,-131.716144562426
25/12/2020,,,,,,,,,2530626.80132956,1472387.00515136,2547771,4515.16901816288,1049.68521427135,257973.940335469,158.505152099981,42989.8607130116,,55.9216724829598,138.660994747611,30766.433001564,194.582667230571,42996.737656668,12230.3046551039,30759.5560579077,28086.6199422444,63.7894199341827,15088.4612455482,40316.9245973483,112.751513565146,34990.9341022328,63077.5540444771,176.540933499331,57456.1974730756,406.515668724649,5621.35657140146,149226.71251866,136346.615520657,576.278990222607,982.794658947256,234328.856647694,23645.0836877749,42996.737656668,191289.62344915,2672.93611566329,3465.48380389153,803799.687595902,,24392,2625,189445,43232,140766,19195,743,112,159,808,274816,43342,197280,44166,2534118.13754085,-0.137963298636495,8978,0.666666666666667,0.333333333333333,902.566332396651,139013.04801143,83.6709825347695,18733.5891001847,42.495541876664,11.03822053166,273062.401581017,1333.22255024671,22.5526514006051,7960.75912297146,4661.35891499716,4661.35891499716,24.2936856030983,199250.382572121,44329.9602069147,1133.12065733287,-115.879780304334
26/12/2020,,,,,,,,,2546030.96680289,1483389.04948073,2550864,4967.76915039215,994.986884842216,258968.927220311,173.920891764549,43163.7816047762,,56.9599189064144,161.362593103627,30927.7955946676,218.322512010041,43215.060168678,12287.2645740103,30876.5170307658,28159.8229816117,73.203039367334,15129.4634008415,40447.0875556221,113.568187840714,35104.5022900735,63264.3252716851,186.771227208046,57847.3277737001,391.130300624543,5416.99749798496,149772.847730794,136941.68020661,595.064685952908,986.194986577451,235537.724941409,23431.2022789025,43215.060168678,192281.662617438,2716.69404915409,3972.78226554994,807772.469861452,,24477,2649,189718,43378,140766,19195,513,101,146,289,275329,43443,197569,44312,2550089.4444072,-0.159404094342524,8971,0.633333333333333,0.366666666666667,979.892024347136,139992.940035777,77.4471942540013,18811.0362944387,41.0021552932576,9.48502764798504,274098.390621153,1342.7075778947,23.8036924595353,7984.562815431,4681.66977675368,4681.66977675368,20.3108617565194,200266.225432869,44557.7677465727,1120.52323076209,-134.086046193086
27/12/2020,,,,,,,,,2563022.93129773,1492485.75740868,2559686,5302.35009782412,1009.01141902375,259977.938639335,186.237493239597,43350.0190980157,,62.8261174757643,181.583050844823,31109.3786455125,244.409168320587,43459.4693369986,12350.0906914861,30999.9284065296,28275.2420810621,115.419099450446,15167.5360410981,40625.3327725483,122.71366614192,35227.2159562154,63502.4580372775,238.132765592367,58197.8815545185,350.553780818344,5304.57648275899,150291.324939591,137565.09058006,623.410373449326,973.964154267669,236759.21066292,23218.7279764152,43459.4693369986,193261.668685665,2724.68632546748,4293.33867880037,812065.808540253,,24653,2659,189941,43551,140766,19195,589,107,175,239,275918,43550,197808,44487,2564491.43194801,-0.0572956500834721,8970,0.6,0.4,962.385248346697,140955.325284123,80.4204511434266,18891.4567455821,38.0726402566379,8.42275811624131,275145.474680433,1351.13033601094,23.4681597025647,8008.03097513356,4706.20911035509,4706.20911035509,24.5393336014158,201269.699660798,44810.5996730095,1102.1656195985,-140.196594732066
