Date,rien,rien,rien,rien,rien,rien,rien,rien,P(tous),A,P(SPF),Pi,Hi,His,Ci,Cis,Date,CDi,HDi,HDs,Di,D,CDs,C2Os,COis,COi,OBs,Cos,HOi,HOis,Ois,Oi,Oos,Oo,O,H2Rs,HRs,HRi,Ri,Hos,H,D,R,C,Mi,M,Oref,Href,Cref,Rref,Dref,Vref,Wref,Hiref,Ciref,Diref,Riref,Hsref,Csref,Rsref,Dsref,Tous,dTous,sref,1a0,0a1,Vi,Vs,VDi,VD,Bi,BDi,HsBs,BDs,BFi,F,BRstemp,BRs,BRi,FR,DD,Bio,eHB
26/02/2021,,,,,,,,,,,,,1317.33382945236,341870.780957932,264.374024979818,57670.0119625287,,,,44006.2178571061,248.496936843674,60844.1973703341,16837.979513228,40832.0324493008,37433.7942904362,161.162581079765,,54271.7738036642,174.738572966388,45515.585963637,82949.3802540732,335.901154046154,75909.7936616278,358.470121817704,7039.58659244545,194678.96517466,183313.89547087,734.683359497085,1093.15348131479,317299.089734242,24571.6912236902,60844.1973703341,256640.337012801,3398.23815886451,5592.29891129293,1123054.87166599,,25130,3445,256236,61265,189464,24856,1634,303,286,1488,363616,58174,265623,62361,,,10502,,,,189674.466618602,41.673829806773,24424.4058852406,48.1129954980931,0,360310.198453909,1386.18822352048,22.2052850671039,9415.90639787048,6505.68316638248,6505.68316638248,43.3189029057442,266056.243410672,62230.3855938546,1131.63970820361,-59.4836060740828
27/02/2021,,,,,,,,,,,,,1287.95943057197,343158.740388504,277.530817953437,57947.5427804822,,,,44168.0943731969,241.929435125093,61086.1268054592,16918.0324322622,41029.51034822,37590.6821558371,156.887865400831,,54508.7145880993,176.51612616462,45692.1020898017,83282.7842456387,333.403991565451,76260.7363266569,350.942665029152,7022.04791898175,195351.001145023,184066.70338626,752.807915389743,1103.7505804189,318662.180942261,24496.5594462434,61086.1268054592,257761.011050206,3438.82819238285,5813.31395841622,1128868.1856244,,24989,3453,257258,61450,189464,24856,1007,208,186,938,364623,58382,266561,62547,,,10526,,,,190015.153570758,39.3924944179487,24463.7983796586,48.6007309868676,0,361646.758615468,1386.18822352048,22.7713884295352,9438.67778630001,6545.68616260219,6545.68616260219,40.0029962197111,267199.688836506,62472.3150289797,1117.46605454123,-40.8938408412391
28/02/2021,,,,,,,,,,,,,1259.85225929276,344418.592647797,289.974868624751,58237.5176491069,,,,44330.2036619234,241.416332521533,61327.5431379807,16997.3394760573,41240.1781730496,37749.3181437038,158.635987866749,,54746.6576197611,182.311707301929,45874.4137971036,83623.7319408074,340.947695168676,76609.4276595275,348.691332870607,7014.30428127982,195976.457539663,184810.0998374,743.396451139693,1092.0877840103,320009.858712455,24408.7339353419,61327.5431379807,258866.355366527,3490.86002934579,6108.72284255607,1134976.90846696,,25280,3492,257555,61572,192376,24856,728,164,122,297,365351,58546,266858,62669,,,10544,,,,190355.828762123,37.3609597948097,24501.1593394534,49.5178523390578,0,362956.1287271,1386.18822352048,23.7021469586824,9462.37993325869,6581.6094724852,6581.6094724852,35.923309883014,268328.735299785,62713.7313615012,1107.35845003859,-29.4883832972824
01/03/2021,,,,,,,,,,,,,1256.76106858623,345675.353716383,294.841378272728,58532.3590273797,,,,44496.555559183,246.468870612685,61574.0120085934,17077.4564494103,41454.9025779693,37918.6858016218,169.367657917931,,54996.1422510321,189.755391038821,46064.1691881424,83982.8549897641,359.123048956751,76964.4936147176,355.065955190065,7018.3613750465,196582.269941678,185518.473719215,708.373881815643,1063.43983700571,321329.875024576,24345.4786918071,61574.0120085934,259939.128424781,3536.21677634757,6348.37102441384,1141325.27949137,,25430,3544,258384,61947,192376,24856,1393,347,379,857,366744,58893,267715,63048,,,10551,,,,190690.169120118,36.241599087597,24537.400938541,50.2922355932028,0,364263.182031279,1386.18822352048,24.4386632555637,9486.81859651426,6614.01948088398,6614.01948088398,32.4100083987737,269425.947021295,62960.2002321139,1100.80201397745,-23.8706104917112
02/03/2021,,,,,,,,,,,,,1282.49873350422,346957.852449887,293.474883488355,58825.833910868,,,,44667.5112858339,252.239502899496,61826.2515114929,17158.740225659,41667.093685209,38103.2949515731,184.609149951367,,55262.0351772321,196.49763126295,46260.6668194054,84363.9617709784,381.106781214315,77330.6961822427,366.20256752511,7033.26558873571,197203.84043378,186178.206604538,659.73288532239,1025.9354528475,322614.606416384,24343.2460335032,61826.2515114929,260971.139903928,3563.79873363588,6438.97000243676,1147764.24949381,,25263,3586,259893,62247,192376,24973,1705,366,301,1541,368449,59259,269256,63349,,,10581,,,,191010.737041708,36.0660854774508,24573.4670240184,50.7726453546361,0,365596.453410138,1386.18822352048,24.68247882438,9511.50107533864,6644.59806591984,6644.59806591984,30.5785850358681,270482.640979267,63212.4397350134,1096.31359547184,-18.252170810479
03/03/2021,,,,,,,,,,,,,1326.34351833279,348284.19596822,289.766019637336,59115.5999305054,,,,44839.4088616887,253.717583958532,62079.9690954515,17240.5602337626,41875.0396967427,38303.5948500259,200.299898452794,,55544.1550837886,199.409587636773,46460.0764070421,84763.671257068,399.709486089567,77706.3827589666,375.686576723893,7057.28849810138,197869.110768984,186796.953682783,618.747078245,994.433654968893,323867.246073817,24416.9498944029,62079.9690954515,261969.468443778,3571.44484671676,6366.82646753273,1154131.07596134,,25111,3637,261289,62569,192376,24973,1622,322,326,1413,370071,59581,270669,63675,,,10616,,,,191313.756229539,36.3110756003613,24609.7780996188,51.3661789785579,0,366974.163107449,1386.18822352048,24.3326923460941,9535.83376768473,6675.11794524543,6675.11794524543,30.5198793255825,271505.302211463,63466.1573189719,1092.82720277872,-7.66097046345431
04/03/2021,,,,,,,,,,,,,1368.92377674001,349653.11974496,289.055045774832,59404.6549762802,,,,45007.8824304043,249.453393156829,62329.4224886083,17321.5400582039,42083.1149180763,38515.3798222271,211.784972201225,,55836.919880431,197.600074417854,46657.67648146,85173.0563036871,409.38504661908,78085.8543515805,379.471592613919,7087.20195210654,198582.905856816,187409.176186117,612.22250333402,991.694095947939,325111.879955615,24541.2397893451,62329.4224886083,262963.250307697,3567.73509584915,6209.94955799277,1160341.02551933,,24891,3633,262690,62862,192376,24973,1538,293,295,1424,371609,59874,272093,63970,,,10655,,,,191601.14822796,36.1825641585339,24645.9606637773,52.7648037015226,0,368395.851687891,1386.18822352048,23.4880682656072,9559.32183595034,6706.61743933849,6706.61743933849,31.4994940930659,272522.572143647,63715.6107121288,1090.60444412157,5.76121992808874
05/03/2021,,,,,,,,,,,,,1389.86437246937,351042.984117429,294.97470870597,59699.6296849861,,,,45169.5510084233,241.066809154186,62570.4892977625,17400.9382893391,42298.6913956471,38727.8465567069,212.466734479758,,56128.784846046,193.193914585796,46850.8703960458,85578.7169527526,405.660649065555,78462.3927515153,376.538399934791,7116.32420123731,199322.933027974,188040.907579808,631.731393690785,1008.26979362558,326363.439317052,24679.5448003775,62570.4892977625,263971.113026791,3570.84483894014,6096.21602268701,1166437.24154202,,24765,3680,263919,63100,192376,25174,1397,324,239,1255,373006,60198,273348,64209,,,10684,,,,191879.929759403,35.1646546939893,24681.1253184713,55.3946368895101,0,369841.11069725,1386.18822352048,22.5921367256338,9581.91397267597,6739.06303489687,6739.06303489687,32.445595558373,273553.026999467,63956.677521283,1090.96134872708,17.4371785969512
06/03/2021,,,,,,,,,,,,,1384.77059745579,352427.754714885,305.059009216542,60004.6886942027,,,,45324.7313909302,233.409029067261,62803.8983268297,17479.1669358995,42525.5217583032,38934.8221424671,206.975585760148,,56413.9890783665,188.977838893915,47039.8482349397,85974.6703774067,395.953424654062,78833.0900497248,370.697298209427,7141.58032768194,200058.486394813,188701.751243462,660.843663654587,1031.54096186401,327628.032403378,24799.7223115076,62803.8983268297,264999.141557222,3590.69961583616,6121.14997411647,1172558.39151614,,24625,3689,264909,63270,192376,25174,1097,233,173,998,374103,60431,274346,64382,,,10750,,,,192157.361186153,33.2239476879551,24714.3492661592,58.5501637168945,0,371284.431458423,1386.18822352048,21.9373534116407,9603.85132608761,6771.54971038473,6771.54971038473,32.4866754878688,274602.99288331,64190.0865503502,1095.08748354446,24.8736903679251
07/03/2021,,,,,,,,,,,,,1364.1972002519,353791.951915137,314.852468650203,60319.5411628529,,,,45478.6385413803,232.968745013999,63036.8670718437,17558.2285304633,42761.3126323896,39134.3986709304,199.576528463361,,56692.6272013937,188.514160287934,47228.3623952276,86362.761066158,388.090688751294,79201.087560758,367.997511033212,7161.67350540003,200765.409815676,189385.716183889,683.964940426618,1051.96245145983,328908.837465034,24883.1144501031,63036.8670718437,266044.019542917,3626.91396145916,6302.87750037683,1178861.26901651,,24818,3743,265295,63400,193897,25174,720,187,130,389,374823,60618,274735,64512,,,10758,,,,192436.67715231,30.8096664430115,24745.1589326023,61.5084946651493,0,372710.13715334,1386.18822352048,21.6416525389761,9625.49297862659,6803.12964419975,6803.12964419975,31.5799338150188,275669.512521543,64423.0552953642,1103.37439185562,22.6326295177943
08/03/2021,,,,,,,,,,,,,1347.49447112815,355139.446386265,319.668805667956,60639.2099685209,,,,45636.8823573829,240.199763746281,63277.06683559,17640.184478207,42999.0254903138,39328.9003530604,194.501682130029,,56969.0848312675,192.374810025632,47420.7372052533,86749.6375583136,386.876492155659,79572.8948266574,371.807265899476,7176.74273165621,201442.616855108,190074.430820048,688.714636158784,1060.52190205826,330201.272222528,24938.1741637378,63277.06683559,267094.482045648,3670.12513725334,6571.87407233983,1185433.14308885,,25195,3849,266096,63759,193897,25174,1584,381,360,840,376407,60999,275575,64872,,,10765,,,,192715.004568914,28.5815829228637,24773.7405155251,63.2809856806769,0,374120.912610148,1386.18822352048,21.6938281990743,9647.18680682566,6833.49596223866,6833.49596223866,30.3663180389109,276741.668852474,64663.2550591105,1114.59523129831,15.2804618760284
09/03/2021,,,,,,,,,,,,,1351.06570288301,356490.512089148,318.497237414832,60957.7072059357,,,,45802.7347571742,251.886953356838,63528.9537889468,17726.2190317726,43231.4881741631,39524.380723346,195.480370285549,,57250.5997551186,198.951527749919,47619.6887330032,87144.0694563491,394.431898035467,79953.7969275105,380.902100853093,7190.27252883858,202110.381393035,190764.222406964,689.791586916657,1070.69368776975,331512.632024211,24977.880064937,63528.9537889468,268153.662656101,3707.10745081706,6818.27453377738,1192251.41762263,,25201,3918,267539,64057,193897,25244,1810,421,299,1471,378217,61420,277046,65171,,,10799,,,,192985.501912714,27.0919408766956,24800.8324564018,63.5732235551247,0,375535.551536587,1386.18822352048,21.8072921218029,9668.99409894747,6863.17938351937,6863.17938351937,29.6834212807033,277822.656755048,64915.1420124673,1126.67774145093,10.5781596016074
10/03/2021,,,,,,,,,,,,,1380.07344611317,357870.585535262,313.765356057937,61271.4725619936,,,,45975.5137541286,262.671206228101,63791.6249951749,17816.1112410463,43455.3613209473,39721.8677926122,197.487069266197,,57537.9790336585,205.338566511002,47825.0272995142,87546.8950921263,402.825635777199,80343.589586031,389.792658520441,7203.30550609534,202798.571919625,191467.886753232,703.664346267256,1093.4570047877,332856.677725074,25013.907810187,63791.6249951749,269235.572970042,3733.49352833513,6963.41306120891,1199214.83068384,,24969,3918,269019,64321,193897,25311,1574,343,266,1513,379791,61763,278559,65437,,,10826,,,,193241.070741083,26.4821618626119,24827.3146182644,63.0374042494113,0,376978.662386949,1386.18822352048,21.7366850977536,9690.73078404522,6893.3141679521,6893.3141679521,30.1347844327283,278926.303754087,65177.8132186954,1137.84367616986,9.48803978492458
11/03/2021,,,,,,,,,,,,,1425.48633782424,359296.071873086,309.923728359474,61581.3962903531,,,,46150.6961003307,266.58317346669,64058.2081686416,17907.5120683108,43673.8842220423,39918.4851029589,196.617310346715,,57825.9971712698,208.479655870406,48033.5069553846,87951.9920583434,405.096966217123,80736.4361322259,392.846546194949,7215.55592611752,203530.472527017,192203.601459065,735.71470583351,1128.56125202846,334240.656215851,25055.415657235,64058.2081686416,270353.432709157,3755.39911908334,7003.4854750984,1206218.31615894,,24858,3992,270433,64586,193897,25311,1609,385,266,1414,381400,62148,279973,65703,,,10866,,,,193478.06817526,26.5083442645079,24853.8229625289,62.5729824440025,0,378466.721707217,1386.18822352048,21.376862494078,9712.1076465393,6924.93716563574,6924.93716563574,31.6229976836412,280065.540355696,65444.3963921621,1147.41679843614,14.4755550245635
12/03/2021,,,,,,,,,,,,,1470.48124259887,360766.553115685,310.745111663092,61892.1414020162,,,,46323.449954449,263.73106799967,64321.9392366413,17998.4892821922,43893.652119824,40109.6928890158,191.207786056849,,58108.182171208,207.715589618369,48241.222545003,88350.9154340186,398.92337567522,81123.1371037932,386.700971567259,7227.77833022548,204309.739214216,192980.971385883,777.369926818083,1164.07089838534,335658.885059969,25107.6680557151,64321.9392366413,271507.141304582,3783.95923080819,7018.71153085214,1213237.02768979,,24749,4033,271678,64809,193897,25311,1448,306,228,1262,382848,62454,281235,65931,,,10933,,,,193697.926505435,26.7864866373031,24880.6094491662,63.3621631379215,0,380000.565112954,1386.18822352048,20.8838549584046,9732.9915014977,6958.19770078289,6958.19770078289,33.2605351471523,281240.132806079,65708.1274601618,1156.6345714685,22.3739270337944
13/03/2021,,,,,,,,,,,,,1486.19116625314,362252.744281938,318.861777078869,62211.0031790951,,,,46490.6957172423,255.730233339184,64577.6694699805,18086.9737527381,44124.029426357,40291.662038043,181.969149027228,,58378.6357907811,205.203023614104,48446.4255686171,88738.08760666,387.172172641334,81496.2727934306,373.135689637395,7241.81481322941,205104.619816983,193777.853720137,796.882334254344,1170.01802389174,337075.415544168,25177.3287377696,64577.6694699805,272665.752024178,3832.36738831398,7138.66555756868,1220375.69324736,,24671,4070,272615,64978,193897,25311,1087,263,174,968,383935,62717,282203,66105,,,10956,,,,193906.326050641,26.8787667512847,24907.4882159175,65.551694400807,0,381552.307973608,1386.18822352048,20.5158137445434,9753.50731524224,6992.59549975148,6992.59549975148,34.3977989685917,282419.259339421,65963.857693501,1167.27265315618,25.8450316015789
14/03/2021,,,,,,,,,,,,,1469.92904157448,363722.673323512,332.194312439053,62543.1974915341,,,,46653.1430138823,247.938821491234,64825.6082914717,18172.4652775893,44370.7322139448,40468.0269260499,176.364888006872,,58640.4922036392,203.354545351095,48649.7801139682,89117.8070400179,379.719433357968,81860.0542875434,363.781494112833,7257.75275247455,205876.552704128,194560.880397964,783.026677826741,1146.80817193957,338459.524455911,25263.148867601,64825.6082914717,273798.921547438,3902.70528789491,7440.16933015399,1227815.86257751,7381,24989,4127,272960,65118,195847,25311,821,188,140,351,384756,62905,282554,66245,,,10968,,,,194110.034988046,26.6921757724279,24934.18039169,68.5522613930125,0,383090.789276576,1386.18822352048,20.4886783722395,9773.99599361448,7026.60810281847,7026.60810281847,34.0126030669945,283572.917541052,66211.7965149922,1181.32363310996,24.2428732755608
15/03/2021,,,,,,,,,,,,,1431.87792562402,365154.551249136,346.838167101827,62890.0356586359,,,,46814.2343152248,244.190927038326,65069.7992185101,18255.5649032851,44634.4707553508,40647.6955047889,179.668578739086,,58903.2604080741,203.839635172519,48853.6197491407,89501.3152539296,383.508213911608,82224.2641614601,364.209873916716,7277.05109246944,206596.661526135,195299.070217354,738.189819390203,1102.39969330692,339792.064096303,25362.4871528335,65069.7992185101,274884.503222527,3986.77525056183,7918.04678004856,1235733.90935756,7361,25469,4219,273771,65451,195847,25311,1676,401,333,824,386432,63306,283378,66578,,,11007,,,,194313.945328542,26.4606846445385,24960.6410763345,71.3192996572745,0,384593.986501857,1386.18822352048,20.870621701573,9794.86661531606,7058.44990695329,7058.44990695329,31.8418041348152,284679.369837843,66455.9874420305,1199.93050693084,17.2028777531016
16/03/2021,,,,,,,,,,,,,1388.75767473271,366543.308923869,355.919206486781,63245.9548651227,,,,46977.8398896455,244.172239857598,65313.9714583677,18336.1315687221,44909.8232964006,40838.719894848,191.02439005904,,59174.8514635701,206.827615767903,49060.4473649086,89899.1672597565,397.852005826946,82602.3374533687,378.073291908563,7296.82980638783,207259.066804192,195979.894625625,680.82440827083,1058.89770017939,341076.527162519,25466.7817613501,65313.9714583677,275923.371533494,4071.1034015526,8476.24702991504,1244210.15638748,7352,25492,4239,275360,65765,195847,25405,2005,435,320,1622,388437,63741,285000,66898,,,11047,,,,194519.995225752,26.5837539896514,24987.2248303242,72.741815048269,0,386055.485991638,1386.18822352048,21.3307961395728,9816.19741145563,7087.25585961285,7087.25585961285,28.805952659562,285739.56894495,66700.1596818881,1222.53557317998,4.45451536439464
17/03/2021,,,,,,,,,,,,,1383.82140453416,367927.130328403,355.957886406126,63601.9127515288,,,,47146.9846171927,248.41467810138,65562.386136469,18415.4015192762,45186.5112322526,41046.6565086307,207.936613782757,,59462.058027907,207.648107090187,49268.0954719988,90314.7519806295,415.584720872946,83006.3624650708,404.025011702088,7308.38951555868,207910.137487683,196636.810098071,656.915472445884,1060.94048414797,342363.277258519,25563.853069884,65562.386136469,276961.806701185,4139.85472362183,8950.00059210618,1253160.15697958,7264,25314,4219,276993,66006,195847,25405,1745,357,246,1638,390182,64098,286638,67144,,,11086,,,,194726.754969992,27.3586586060061,25014.5834889302,72.6420652559204,0,387511.949461428,1386.18822352048,21.602882854403,9837.80029431003,7112.70256517942,7112.70256517942,25.446705566565,286799.606995496,66948.5743599895,1248.12805001493,-12.9908443249607
18/03/2021,,,,,,,,,,,,,1418.12710916168,369345.257437565,349.39283243227,63951.3055839611,,,,47321.546589713,252.539232162132,65814.9253686312,18493.3787789181,45457.926805043,41268.6469028436,221.990394212873,,59762.0256817618,205.373514569172,49473.4689865679,90742.1158894115,427.363908782046,83433.3224674965,426.960002425748,7308.79342191498,208598.936277323,197307.129472453,670.319374382003,1097.27937680775,343687.503390654,25657.7540469108,65814.9253686312,278034.314608149,4189.27990219934,9246.8231852926,1262406.98016488,7247,25389,4246,278263,66274,195847,25405,1661,382,273,1297,391843,64480,287935,67417,,,11102,,,,194932.079399011,28.7572074418922,25043.3406963721,71.8210582649374,0,389001.897628855,1386.18822352048,21.4682551380587,9859.26854944809,7135.89421790788,7135.89421790788,23.1916527284603,287893.583157597,67201.1135921516,1275.28920041335,-35.8702498614376
19/03/2021,,,,,,,,,,,,,1479.75070569716,370825.008143262,340.245630309515,64291.5512142706,,,,47496.6459980891,251.5387453557,66066.4641139869,18569.8181158977,45721.7330983729,41495.8399668257,227.193063982101,,60065.6580827234,200.462909587362,49673.9318961553,91169.771862981,427.655973569461,83874.9077339583,441.585266461792,7294.86412902265,209362.879034747,198019.351543278,712.222070824491,1153.80733728628,345065.688322898,25759.3198203644,66066.4641139869,279161.607762429,4225.8931315472,9364.89378423768,1271771.87394911,7188,25339,4287,279646,66559,195847,25405,1699,383,297,1426,393542,64863,289361,67714,,,11128,,,,195135.623127046,30.4217624557942,25073.7624588278,71.1740908728837,0,390552.822425425,1386.18822352048,20.7754330587692,9880.04398250686,7158.76005479664,7158.76005479664,22.8658368887585,289041.651744936,67452.6523375073,1302.8220213387,-61.1160038455631
